symbol,vol_regime,shock_side,shock_level,shock_quantile,threshold_pct,horizon_bars,horizon_hours,count,vol20_mean_pct,current_return_mean_pct,future_return_mean_pct,future_return_median_pct,future_return_std_pct,future_return_t_stat,mr_return_mean_pct,mr_return_median_pct,mr_return_std_pct,mr_return_t_stat,mr_win_rate_pct
ETHUSDT,Q5_high,lower,5pct,0.0500000000,-2.5346979200,18,72,340,2.9004173849,-4.5869663967,0.9077506241,1.5715450273,10.2768345681,1.6287208245,0.9077506241,1.5715450273,10.2768345681,1.6287208245,58.2352941176
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,1,4,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,2,8,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,3,12,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,6,24,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,12,48,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,2_5pct,0.0250000000,3.4259657599,18,72,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,1,4,5,1.0303270994,3.8169152760,0.3739157715,0.4930703329,0.6820753321,1.2258192660,-0.3739157715,-0.4930703329,0.6820753321,-1.2258192660,40.0000000000
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,2,8,5,1.0303270994,3.8169152760,0.3579352906,0.5109424630,0.4169653802,1.9195062209,-0.3579352906,-0.5109424630,0.4169653802,-1.9195062209,40.0000000000
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,3,12,5,1.0303270994,3.8169152760,1.0559218128,0.7836712596,1.5841057619,1.4905020922,-1.0559218128,-0.7836712596,1.5841057619,-1.4905020922,20.0000000000
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,6,24,5,1.0303270994,3.8169152760,0.7587899577,0.6560929952,2.6414195112,0.6423462532,-0.7587899577,-0.6560929952,2.6414195112,-0.6423462532,40.0000000000
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,12,48,5,1.0303270994,3.8169152760,0.9834054346,0.9898349304,2.2729981384,0.9674277176,-0.9834054346,-0.9898349304,2.2729981384,-0.9674277176,40.0000000000
ETHUSDT,Q2_lower,upper,2_5pct,0.0250000000,3.4259657599,18,72,5,1.0303270994,3.8169152760,-0.8564288105,-0.8342199590,2.6854648545,-0.7131104453,0.8564288105,0.8342199590,2.6854648545,0.7131104453,80.0000000000
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,1,4,34,1.3050461120,3.9567459988,0.2378938511,-0.0583797114,1.6756255189,0.8278386706,-0.2378938511,0.0583797114,1.6756255189,-0.8278386706,50.0000000000
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,2,8,34,1.3050461120,3.9567459988,0.2339624380,0.3907324617,1.8860022566,0.7233415104,-0.2339624380,-0.3907324617,1.8860022566,-0.7233415104,38.2352941176
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,3,12,34,1.3050461120,3.9567459988,0.3870911138,0.6403233450,2.0480430853,1.1020811425,-0.3870911138,-0.6403233450,2.0480430853,-1.1020811425,41.1764705882
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,6,24,34,1.3050461120,3.9567459988,0.0641554901,-0.0838709926,4.0855381647,0.0915638434,-0.0641554901,0.0838709926,4.0855381647,-0.0915638434,52.9411764706
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,12,48,34,1.3050461120,3.9567459988,0.1640190258,-0.4234161905,4.6793195507,0.2043859239,-0.1640190258,0.4234161905,4.6793195507,-0.2043859239,52.9411764706
ETHUSDT,Q3_mid,upper,2_5pct,0.0250000000,3.4259657599,18,72,34,1.3050461120,3.9567459988,0.3298058716,-0.3857873195,5.9454061076,0.3234568231,-0.3298058716,0.3857873195,5.9454061076,-0.3234568231,52.9411764706
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,1,4,60,1.6413175940,4.3298027254,0.3678647381,0.3777577721,2.3854010577,1.1945446235,-0.3678647381,-0.3777577721,2.3854010577,-1.1945446235,38.3333333333
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,2,8,60,1.6413175940,4.3298027254,0.9750385801,0.4908184454,3.0590214011,2.4689648664,-0.9750385801,-0.4908184454,3.0590214011,-2.4689648664,33.3333333333
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,3,12,60,1.6413175940,4.3298027254,1.6022530320,0.9936722805,3.4805863460,3.5657781146,-1.6022530320,-0.9936722805,3.4805863460,-3.5657781146,31.6666666667
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,6,24,60,1.6413175940,4.3298027254,2.1059756548,0.8979629215,6.1360428219,2.6585240277,-2.1059756548,-0.8979629215,6.1360428219,-2.6585240277,36.6666666667
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,12,48,60,1.6413175940,4.3298027254,3.1124323057,1.6114036095,8.0692447344,2.9877389727,-3.1124323057,-1.6114036095,8.0692447344,-2.9877389727,41.6666666667
ETHUSDT,Q4_higher,upper,2_5pct,0.0250000000,3.4259657599,18,72,60,1.6413175940,4.3298027254,4.0390426214,0.8729778837,9.7135184619,3.2209018531,-4.0390426214,-0.8729778837,9.7135184619,-3.2209018531,38.3333333333
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,1,4,218,3.0277308129,5.1901630343,-0.1245961308,-0.1331423571,2.5328099826,-0.7263236634,0.1245961308,0.1331423571,2.5328099826,0.7263236634,54.1284403670
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,2,8,218,3.0277308129,5.1901630343,0.0563436510,0.0854581295,3.5185640164,0.2364328273,-0.0563436510,-0.0854581295,3.5185640164,-0.2364328273,49.0825688073
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,3,12,218,3.0277308129,5.1901630343,0.1680511961,0.3406201247,4.4453183183,0.5581706411,-0.1680511961,-0.3406201247,4.4453183183,-0.5581706411,44.4954128440
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,6,24,218,3.0277308129,5.1901630343,0.0975577440,0.8215068186,6.5480943123,0.2199758831,-0.0975577440,-0.8215068186,6.5480943123,-0.2199758831,44.9541284404
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,12,48,218,3.0277308129,5.1901630343,1.0908957198,1.5128115315,7.9449241591,2.0273173108,-1.0908957198,-1.5128115315,7.9449241591,-2.0273173108,39.9082568807
ETHUSDT,Q5_high,upper,2_5pct,0.0250000000,3.4259657599,18,72,218,3.0277308129,5.1901630343,0.5413915135,1.4580977287,10.7861244934,0.7410956463,-0.5413915135,-1.4580977287,10.7861244934,-0.7410956463,42.6605504587
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,1,4,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,2,8,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,3,12,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,6,24,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,12,48,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,2_5pct,0.0250000000,-3.5360705099,18,72,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,1,4,6,1.0915826544,-4.1360387234,-0.3899943818,-0.5770826531,0.7591615172,-1.2583451827,-0.3899943818,-0.5770826531,0.7591615172,-1.2583451827,33.3333333333
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,2,8,6,1.0915826544,-4.1360387234,-0.1342126180,-0.1716894903,1.5624044975,-0.2104144168,-0.1342126180,-0.1716894903,1.5624044975,-0.2104144168,33.3333333333
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,3,12,6,1.0915826544,-4.1360387234,-0.4742372338,-0.9730883042,1.9117757865,-0.6076231575,-0.4742372338,-0.9730883042,1.9117757865,-0.6076231575,16.6666666667
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,6,24,6,1.0915826544,-4.1360387234,0.0525016226,-0.3599679715,3.0894099690,0.0416267790,0.0525016226,-0.3599679715,3.0894099690,0.0416267790,50.0000000000
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,12,48,6,1.0915826544,-4.1360387234,-1.5650564792,-1.5823998947,5.5111833092,-0.6956019384,-1.5650564792,-1.5823998947,5.5111833092,-0.6956019384,50.0000000000
ETHUSDT,Q2_lower,lower,2_5pct,0.0250000000,-3.5360705099,18,72,6,1.0915826544,-4.1360387234,1.2558975869,1.0895127674,3.8462336658,0.7998235480,1.2558975869,1.0895127674,3.8462336658,0.7998235480,66.6666666667
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,1,4,34,1.3167118525,-4.2865449169,-0.3486973508,-0.2865858149,1.4028143024,-1.4493988797,-0.3486973508,-0.2865858149,1.4028143024,-1.4493988797,44.1176470588
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,2,8,34,1.3167118525,-4.2865449169,-0.7184881964,-0.8762135985,1.7021730574,-2.4612480454,-0.7184881964,-0.8762135985,1.7021730574,-2.4612480454,38.2352941176
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,3,12,34,1.3167118525,-4.2865449169,-0.9510697304,-1.3747428971,2.1971674682,-2.5239959753,-0.9510697304,-1.3747428971,2.1971674682,-2.5239959753,35.2941176471
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,6,24,34,1.3167118525,-4.2865449169,-0.7383650995,-1.0411560593,4.1014661424,-1.0497152059,-0.7383650995,-1.0411560593,4.1014661424,-1.0497152059,41.1764705882
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,12,48,34,1.3167118525,-4.2865449169,-0.8264473950,-0.0071436648,7.3590415272,-0.6548373163,-0.8264473950,-0.0071436648,7.3590415272,-0.6548373163,50.0000000000
ETHUSDT,Q3_mid,lower,2_5pct,0.0250000000,-3.5360705099,18,72,34,1.3167118525,-4.2865449169,-1.0469750873,0.2779975326,9.2685105809,-0.6586669256,-1.0469750873,0.2779975326,9.2685105809,-0.6586669256,50.0000000000
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,1,4,72,1.6768760719,-4.5404688530,-0.2463406102,0.1755936901,2.5279447802,-0.8268651309,-0.2463406102,0.1755936901,2.5279447802,-0.8268651309,54.1666666667
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,2,8,72,1.6768760719,-4.5404688530,-0.1887335382,0.3426028143,3.3799117312,-0.4738162720,-0.1887335382,0.3426028143,3.3799117312,-0.4738162720,58.3333333333
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,3,12,72,1.6768760719,-4.5404688530,-0.4387386704,-0.1261279119,3.2244610569,-1.1545560646,-0.4387386704,-0.1261279119,3.2244610569,-1.1545560646,47.2222222222
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,6,24,72,1.6768760719,-4.5404688530,-0.0601681386,0.2840971648,3.9067263548,-0.1306832217,-0.0601681386,0.2840971648,3.9067263548,-0.1306832217,52.7777777778
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,12,48,72,1.6768760719,-4.5404688530,-0.7010654029,-0.4116289820,6.2596530510,-0.9503301792,-0.7010654029,-0.4116289820,6.2596530510,-0.9503301792,47.2222222222
ETHUSDT,Q4_higher,lower,2_5pct,0.0250000000,-3.5360705099,18,72,72,1.6768760719,-4.5404688530,-1.2654740108,-0.4500371456,7.7737681806,-1.3812996225,-1.2654740108,-0.4500371456,7.7737681806,-1.3812996225,45.8333333333
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,1,4,206,2.9998869110,-5.6419026459,0.4498535815,0.5431960160,3.4776628189,1.8565956154,0.4498535815,0.5431960160,3.4776628189,1.8565956154,62.6213592233
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,2,8,206,2.9998869110,-5.6419026459,0.3684406096,0.1905243242,4.7045455856,1.1240442836,0.3684406096,0.1905243242,4.7045455856,1.1240442836,52.9126213592
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,3,12,206,2.9998869110,-5.6419026459,0.4599188161,0.7097241670,5.6003682711,1.1786862070,0.4599188161,0.7097241670,5.6003682711,1.1786862070,57.2815533981
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,6,24,206,2.9998869110,-5.6419026459,1.4292400806,1.7212760873,7.3507468929,2.7906625734,1.4292400806,1.7212760873,7.3507468929,2.7906625734,61.1650485437
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,12,48,206,2.9998869110,-5.6419026459,1.3395712872,1.6409891006,8.9994937771,2.1363940480,1.3395712872,1.6409891006,8.9994937771,2.1363940480,58.7378640777
ETHUSDT,Q5_high,lower,2_5pct,0.0250000000,-3.5360705099,18,72,206,2.9998869110,-5.6419026459,1.2399458916,2.0693870710,11.0476409470,1.6108933664,1.2399458916,2.0693870710,11.0476409470,1.6108933664,59.7087378641
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,1,4,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,2,8,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,3,12,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,6,24,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,12,48,0,,,,,,,,,,,
ETHUSDT,Q1_low,upper,1pct,0.0100000000,4.6751322219,18,72,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,1,4,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,2,8,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,3,12,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,6,24,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,12,48,0,,,,,,,,,,,
ETHUSDT,Q2_lower,upper,1pct,0.0100000000,4.6751322219,18,72,0,,,,,,,,,,,
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,1,4,2,1.4172366867,4.6985570318,0.2681378811,0.2681378811,0.5490007473,0.6907171437,-0.2681378811,-0.2681378811,0.5490007473,-0.6907171437,50.0000000000
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,2,8,2,1.4172366867,4.6985570318,0.4627770045,0.4627770045,0.1970974753,3.3205169939,-0.4627770045,-0.4627770045,0.1970974753,-3.3205169939,0.0000000000
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,3,12,2,1.4172366867,4.6985570318,-0.6411798831,-0.6411798831,2.4508800599,-0.3699753821,0.6411798831,0.6411798831,2.4508800599,0.3699753821,50.0000000000
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,6,24,2,1.4172366867,4.6985570318,-0.3560121735,-0.3560121735,0.8321967973,-0.6049978152,0.3560121735,0.3560121735,0.8321967973,0.6049978152,50.0000000000
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,12,48,2,1.4172366867,4.6985570318,-0.7243674422,-0.7243674422,0.4623365310,-2.2157242445,0.7243674422,0.7243674422,0.4623365310,2.2157242445,100.0000000000
ETHUSDT,Q3_mid,upper,1pct,0.0100000000,4.6751322219,18,72,2,1.4172366867,4.6985570318,0.0838419300,0.0838419300,0.8933696293,0.1327226611,-0.0838419300,-0.0838419300,0.8933696293,-0.1327226611,50.0000000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,1,4,16,1.6343415196,5.3237037115,0.1862501364,0.4280874180,1.0807402231,0.6893428501,-0.1862501364,-0.4280874180,1.0807402231,-0.6893428501,37.5000000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,2,8,16,1.6343415196,5.3237037115,0.8973462451,0.4908184454,1.4802572367,2.4248386642,-0.8973462451,-0.4908184454,1.4802572367,-2.4248386642,18.7500000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,3,12,16,1.6343415196,5.3237037115,1.4333926317,1.2101033804,2.0304035636,2.8238575962,-1.4333926317,-1.2101033804,2.0304035636,-2.8238575962,25.0000000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,6,24,16,1.6343415196,5.3237037115,2.4097851062,1.0076802047,6.7053670444,1.4375261430,-2.4097851062,-1.0076802047,6.7053670444,-1.4375261430,37.5000000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,12,48,16,1.6343415196,5.3237037115,4.7760807457,2.2345126314,9.6403674396,1.9817007082,-4.7760807457,-2.2345126314,9.6403674396,-1.9817007082,43.7500000000
ETHUSDT,Q4_higher,upper,1pct,0.0100000000,4.6751322219,18,72,16,1.6343415196,5.3237037115,6.4276389271,2.5053611054,10.6615500000,2.4115213743,-6.4276389271,-2.5053611054,10.6615500000,-2.4115213743,31.2500000000
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,1,4,109,3.2168097419,6.3433668457,0.1893692506,0.2180292754,2.6647788905,0.7419276049,-0.1893692506,-0.2180292754,2.6647788905,-0.7419276049,47.7064220183
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,2,8,109,3.2168097419,6.3433668457,0.3336086469,-0.1792285643,3.6719267510,0.9485419409,-0.3336086469,0.1792285643,3.6719267510,-0.9485419409,50.4587155963
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,3,12,109,3.2168097419,6.3433668457,0.4593610926,0.3622441990,4.5362189889,1.0572396562,-0.4593610926,-0.3622441990,4.5362189889,-1.0572396562,44.9541284404
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,6,24,109,3.2168097419,6.3433668457,0.2860753103,0.6026131393,6.7496247978,0.4425007335,-0.2860753103,-0.6026131393,6.7496247978,-0.4425007335,44.9541284404
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,12,48,109,3.2168097419,6.3433668457,1.4868369851,1.0647091069,8.2412117240,1.8835863430,-1.4868369851,-1.0647091069,8.2412117240,-1.8835863430,43.1192660550
ETHUSDT,Q5_high,upper,1pct,0.0100000000,4.6751322219,18,72,109,3.2168097419,6.3433668457,0.8320839295,0.4580624164,10.9816814643,0.7910638542,-0.8320839295,-0.4580624164,10.9816814643,-0.7910638542,45.8715596330
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,1,4,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,2,8,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,3,12,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,6,24,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,12,48,0,,,,,,,,,,,
ETHUSDT,Q1_low,lower,1pct,0.0100000000,-5.0589073200,18,72,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,1,4,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,2,8,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,3,12,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,6,24,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,12,48,0,,,,,,,,,,,
ETHUSDT,Q2_lower,lower,1pct,0.0100000000,-5.0589073200,18,72,0,,,,,,,,,,,
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,1,4,2,1.3987412463,-5.5566686414,0.7422040648,0.7422040648,0.2269105171,4.6257664385,0.7422040648,0.7422040648,0.2269105171,4.6257664385,100.0000000000
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,2,8,2,1.3987412463,-5.5566686414,0.4811320819,0.4811320819,0.3412716795,1.9937883990,0.4811320819,0.4811320819,0.3412716795,1.9937883990,100.0000000000
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,3,12,2,1.3987412463,-5.5566686414,-1.0773792324,-1.0773792324,2.3213127647,-0.6563718364,-1.0773792324,-1.0773792324,2.3213127647,-0.6563718364,50.0000000000
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,6,24,2,1.3987412463,-5.5566686414,0.3053798424,0.3053798424,1.1743250336,0.3677621633,0.3053798424,0.3053798424,1.1743250336,0.3677621633,50.0000000000
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,12,48,2,1.3987412463,-5.5566686414,3.6985084674,3.6985084674,4.9271623883,1.0615604729,3.6985084674,3.6985084674,4.9271623883,1.0615604729,100.0000000000
ETHUSDT,Q3_mid,lower,1pct,0.0100000000,-5.0589073200,18,72,2,1.3987412463,-5.5566686414,6.7953800284,6.7953800284,8.3505612080,1.1508350586,6.7953800284,6.7953800284,8.3505612080,1.1508350586,100.0000000000
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,1,4,17,1.7311921879,-5.8215322109,0.1583135760,0.3568408630,1.9063664755,0.3424019486,0.1583135760,0.3568408630,1.9063664755,0.3424019486,70.5882352941
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,2,8,17,1.7311921879,-5.8215322109,-0.0765485585,0.5484308844,2.7057701856,-0.1166461934,-0.0765485585,0.5484308844,2.7057701856,-0.1166461934,52.9411764706
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,3,12,17,1.7311921879,-5.8215322109,-0.5537675777,0.1548319395,2.8832307373,-0.7919040905,-0.5537675777,0.1548319395,2.8832307373,-0.7919040905,58.8235294118
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,6,24,17,1.7311921879,-5.8215322109,-0.8643242295,-1.8830344607,3.7973139631,-0.9384791797,-0.8643242295,-1.8830344607,3.7973139631,-0.9384791797,41.1764705882
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,12,48,17,1.7311921879,-5.8215322109,-0.8594345147,0.1551323245,7.3960393962,-0.4791130891,-0.8594345147,0.1551323245,7.3960393962,-0.4791130891,52.9411764706
ETHUSDT,Q4_higher,lower,1pct,0.0100000000,-5.0589073200,18,72,17,1.7311921879,-5.8215322109,-1.6513196910,0.0227174101,8.3399824754,-0.8163764765,-1.6513196910,0.0227174101,8.3399824754,-0.8163764765,52.9411764706
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,1,4,109,3.0341024465,-6.9732628829,0.9061104655,1.2341273299,3.8244777491,2.4735589044,0.9061104655,1.2341273299,3.8244777491,2.4735589044,66.0550458716
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,2,8,109,3.0341024465,-6.9732628829,0.5751099809,0.3851983255,5.2687020826,1.1396211786,0.5751099809,0.3851983255,5.2687020826,1.1396211786,54.1284403670
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,3,12,109,3.0341024465,-6.9732628829,0.8809998201,1.0332786385,6.1376858298,1.4985954659,0.8809998201,1.0332786385,6.1376858298,1.4985954659,57.7981651376
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,6,24,109,3.0341024465,-6.9732628829,2.1824797271,1.9634272914,7.8480154826,2.9033782300,2.1824797271,1.9634272914,7.8480154826,2.9033782300,62.3853211009
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,12,48,109,3.0341024465,-6.9732628829,1.6569342190,2.0369229786,9.4902029245,1.8228167774,1.6569342190,2.0369229786,9.4902029245,1.8228167774,56.8807339450
ETHUSDT,Q5_high,lower,1pct,0.0100000000,-5.0589073200,18,72,109,3.0341024465,-6.9732628829,0.7550133769,1.2004136629,11.7963538094,0.6682209775,0.7550133769,1.2004136629,11.7963538094,0.6682209775,52.2935779817
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,1,4,1,1.2267286430,4.3539526305,-0.8853968317,-0.8853968317,,,0.8853968317,0.8853968317,,,100.0000000000
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,2,8,1,1.2267286430,4.3539526305,-0.6386658899,-0.6386658899,,,0.6386658899,0.6386658899,,,100.0000000000
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,3,12,1,1.2267286430,4.3539526305,-1.4800467505,-1.4800467505,,,1.4800467505,1.4800467505,,,100.0000000000
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,6,24,1,1.2267286430,4.3539526305,-5.1241746667,-5.1241746667,,,5.1241746667,5.1241746667,,,100.0000000000
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,12,48,1,1.2267286430,4.3539526305,-4.7126514522,-4.7126514522,,,4.7126514522,4.7126514522,,,100.0000000000
SOLUSDT,Q1_low,upper,5pct,0.0500000000,3.8325049439,18,72,1,1.2267286430,4.3539526305,-4.5587658101,-4.5587658101,,,4.5587658101,4.5587658101,,,100.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,1,4,20,1.4552186633,4.5952520767,0.4281861149,0.5224290493,1.6821070602,1.1383975285,-0.4281861149,-0.5224290493,1.6821070602,-1.1383975285,30.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,2,8,20,1.4552186633,4.5952520767,0.4926273832,0.1551976027,2.3928963389,0.9206820191,-0.4926273832,-0.1551976027,2.3928963389,-0.9206820191,50.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,3,12,20,1.4552186633,4.5952520767,0.6299041919,-0.1823767003,3.2681057076,0.8619724809,-0.6299041919,0.1823767003,3.2681057076,-0.8619724809,50.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,6,24,20,1.4552186633,4.5952520767,0.4189592520,0.7178741091,4.4116841657,0.4247001064,-0.4189592520,-0.7178741091,4.4116841657,-0.4247001064,45.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,12,48,20,1.4552186633,4.5952520767,1.8297837318,2.5152744187,7.4527928118,1.0979832425,-1.8297837318,-2.5152744187,7.4527928118,-1.0979832425,40.0000000000
SOLUSDT,Q2_lower,upper,5pct,0.0500000000,3.8325049439,18,72,20,1.4552186633,4.5952520767,1.2054101310,1.5188485602,8.1898157232,0.6582270187,-1.2054101310,-1.5188485602,8.1898157232,-0.6582270187,45.0000000000
