timeframe,period,start,end_exclusive,short_window,long_window,cost_pips,entry_delay_bars,trade_count,total_pnl_pips,win_rate_pct,profit_factor,max_drawdown_pips,avg_win_pips,avg_loss_pips,avg_win_loss_ratio,avg_trade_pips,median_trade_pips,max_win_pips,max_loss_pips,pnl_skew,avg_holding_bars,top_1pct_win_contribution_pct,top_5pct_win_contribution_pct,top_10pct_win_contribution_pct
60m,dev_2023_2024,2023-01-01,2025-01-01,60,160,1.0,0,79,201.0999999999757,34.177215189873415,1.0282853003642873,2367.1000000000167,270.7703703703702,-136.7250000000004,1.980401319220109,2.545569620252857,-52.99999999999818,1165.8000000000006,-407.40000000000214,1.6880129038296068,157.8860759493671,15.946271269902082,26.029983038791954,34.1303277343109
60m,dev_2023_2024,2023-01-01,2025-01-01,60,200,1.0,0,63,222.9000000000152,34.92063492063492,1.033302953788232,2719.299999999997,314.3636363636366,-163.2463414634144,1.925700959332614,3.5380952380954795,-71.89999999999748,1137.8000000000006,-512.699999999999,1.357010762858299,197.984126984127,16.45170618854829,26.613649508386356,35.48149219201851
60m,oos_2025,2025-01-01,2026-01-01,10,60,1.0,0,134,1003.9000000000076,45.52238805970149,1.2401215078453909,868.099999999987,84.99508196721305,-57.27123287671217,1.4840798372575992,7.491791044776176,-21.700000000000784,499.4000000000019,-188.5,1.729617325365384,46.45522388059702,9.632187011784717,27.037244199278653,39.510482766601726
60m,oos_2025,2025-01-01,2026-01-01,10,80,1.0,0,120,540.7000000000141,41.66666666666667,1.1405364661849595,842.1999999999954,87.76200000000021,-54.96285714285711,1.5967510526589432,4.5058333333334515,-14.049999999999784,435.10000000000184,-210.3999999999994,1.3374711729955147,51.875,9.915453157402995,22.4926505776988,32.92996969075453
60m,oos_2025,2025-01-01,2026-01-01,10,120,1.0,0,102,-504.5000000000148,31.372549019607842,0.8640638051356628,1261.2999999999965,100.21249999999975,-53.01857142857153,1.8901395737342626,-4.946078431372694,-29.650000000000375,343.39999999999884,-188.60000000000048,1.6871951612892437,61.029411764705884,10.708494449295237,20.509542222776588,36.99014593987771
60m,oos_2025,2025-01-01,2026-01-01,10,160,1.0,0,104,-1899.6999999999994,26.923076923076923,0.5764703259464034,1866.6000000000013,92.34642857142838,-59.0184210526315,1.564705170425952,-18.266346153846147,-36.04999999999967,463.9999999999977,-164.3999999999986,2.2992973729399657,59.85576923076923,17.944850524035992,28.452643384769953,38.17921645975925
60m,oos_2025,2025-01-01,2026-01-01,10,200,1.0,0,101,-2167.300000000024,21.782178217821784,0.5106570331903332,2175.8000000000184,102.80454545454526,-56.06329113924076,1.8337229828198327,-21.458415841584394,-37.20000000000232,630.9999999999993,-181.60000000000116,3.6097238155018987,61.633663366336634,27.899367732236826,37.56024229561834,46.28819029933241
60m,oos_2025,2025-01-01,2026-01-01,20,60,1.0,0,114,381.1000000000022,37.719298245614034,1.0877322221966437,896.3999999999977,109.88372093023271,-61.18169014084514,1.7960229715339933,3.34298245614037,-22.14999999999867,427.2999999999987,-218.39999999999782,1.1679563166964546,54.60526315789474,9.043386243386204,23.077248677248637,33.76719576719571
60m,oos_2025,2025-01-01,2026-01-01,20,80,1.0,0,92,75.4999999999784,43.47826086956522,1.0207748610423142,1014.9000000000057,92.74249999999975,-69.88846153846177,1.3270073193550083,0.8206521739128086,-16.24999999999892,436.70000000000095,-239.70000000000005,1.03448249904354,67.66304347826087,11.771841388791602,19.044666684637644,32.15893468474548
60m,oos_2025,2025-01-01,2026-01-01,20,120,1.0,0,74,-726.4999999999864,29.72972972972973,0.7711522711522742,1097.2000000000023,111.27727272727269,-61.04999999999973,1.8227235499962848,-9.817567567567384,-40.60000000000008,286.40000000000236,-271.99999999999795,1.143385687899287,84.12162162162163,11.698868510273375,22.294840897022343,32.437400432988994
60m,oos_2025,2025-01-01,2026-01-01,20,160,1.0,0,76,-1910.8999999999876,25.0,0.5130596539510248,1902.8999999999874,105.96842105263163,-68.84736842105244,1.5391789618530745,-25.143421052631414,-51.549999999999784,624.9000000000015,-230.59999999999923,3.0351079697894936,81.90789473684211,31.03705175325326,31.03705175325326,42.18237806695143
60m,oos_2025,2025-01-01,2026-01-01,20,200,1.0,0,64,-1597.2999999999856,23.4375,0.5574733342568248,1948.399999999995,134.14666666666682,-73.6632653061222,1.8210795585722943,-24.957812499999775,-57.8499999999986,558.699999999998,-236.89999999999804,2.3559470249689936,97.265625,27.765629659079483,27.765629659079483,39.79226717026129
60m,oos_2025,2025-01-01,2026-01-01,30,60,1.0,0,114,346.50000000002456,42.10526315789473,1.0884718498659585,833.0000000000018,88.81250000000016,-59.34090909090883,1.496648793565693,3.039473684210742,-9.100000000000307,430.3999999999993,-284.4000000000003,1.0516801353218166,54.59649122807018,10.096176401595088,23.86816795683783,33.35913675815145
60m,oos_2025,2025-01-01,2026-01-01,30,80,1.0,0,88,-743.8999999999969,35.22727272727273,0.8227670168918121,978.2999999999982,111.40000000000008,-73.63684210526314,1.5128296762204287,-8.453409090909055,-32.749999999999545,455.4999999999998,-215.7999999999996,1.3610810906520852,70.73863636363636,13.18989980888398,23.37985753170785,37.852551109051824
60m,oos_2025,2025-01-01,2026-01-01,30,120,1.0,0,64,-774.4999999999906,32.8125,0.7329954838487283,1141.2999999999906,101.24761904761895,-67.45813953488346,1.5008955145473961,-12.101562499999853,-26.30000000000001,332.29999999999984,-266.99999999999966,1.109978112813326,97.265625,15.62882137146083,28.60031981939613,39.9350954754963
60m,oos_2025,2025-01-01,2026-01-01,30,160,1.0,0,64,-1277.9000000000124,26.5625,0.6077414205905801,1782.9000000000171,116.46470588235292,-69.31489361702154,1.68022628045631,-19.967187500000193,-35.59999999999894,558.8000000000013,-206.89999999999975,2.0967716543611656,97.265625,28.223647658972755,28.223647658972755,41.668771150058156
60m,oos_2025,2025-01-01,2026-01-01,30,200,1.0,0,62,-1737.6999999999948,29.03225806451613,0.5708640999678964,2044.299999999996,128.4222222222223,-92.02954545454539,1.3954455776993024,-28.027419354838624,-50.75000000000023,620.2999999999994,-269.1999999999988,1.8979969551189995,100.40322580645162,26.83422737497833,26.83422737497833,41.053815539020526
60m,oos_2025,2025-01-01,2026-01-01,40,60,1.0,0,120,101.7000000000155,47.5,1.0242616537048563,970.7999999999913,75.32456140350882,-66.53650793650772,1.132078669884315,0.8475000000001293,-2.449999999999818,457.00000000000125,-331.00000000000114,0.7706645619278302,51.875,10.643996739257041,22.24059625014558,35.386048678234424
60m,oos_2025,2025-01-01,2026-01-01,40,80,1.0,0,90,-1384.6999999999946,28.888888888888886,0.659092028164855,1577.2999999999988,102.96538461538509,-63.465625000000095,1.6223803770211818,-15.385555555555495,-26.600000000000023,260.29999999999995,-268.7999999999997,0.6162533058847856,69.16666666666667,9.723207948899883,18.27724029733663,26.734152627843482
60m,oos_2025,2025-01-01,2026-01-01,40,120,1.0,0,56,-1584.4999999999968,30.357142857142854,0.5522493500621684,2002.6999999999866,114.95882352941173,-90.73846153846145,1.2669249795543862,-28.2946428571428,-44.149999999998556,589.9999999999997,-346.09999999999934,1.6793917525970001,111.16071428571429,30.189837793583372,30.189837793583372,42.17878524279797
60m,oos_2025,2025-01-01,2026-01-01,40,160,1.0,0,56,-1818.699999999984,39.285714285714285,0.5381313965004987,2345.89999999999,96.31818181818231,-115.8147058823528,0.8316576127734979,-32.47678571428543,-54.14999999999941,642.2000000000016,-332.60000000000025,1.7099619036448743,111.16071428571429,30.306748466257588,44.53043888626696,54.256724870221596
60m,oos_2025,2025-01-01,2026-01-01,40,200,1.0,0,52,-966.2999999999915,28.846153846153843,0.7161030643123677,1515.3000000000059,162.49333333333334,-91.99189189189167,1.7663875586371738,-18.582692307692145,-49.55000000000018,735.5000000000009,-277.5999999999991,2.164331446536251,119.71153846153847,30.17559694756711,30.17559694756711,42.750471814228256
60m,oos_2025,2025-01-01,2026-01-01,60,80,1.0,0,95,-1773.8999999999985,41.05263157894737,0.6386801099908341,2016.9999999999923,80.4,-87.66964285714286,0.9170791322945311,-18.672631578947353,-25.2999999999995,391.69999999999925,-319.7999999999988,0.30156504284998864,65.52631578947368,12.492027044265825,18.99795892333198,31.45171578007394
60m,oos_2025,2025-01-01,2026-01-01,60,120,1.0,0,56,-2469.7,32.142857142857146,0.4322920258372992,2724.0000000000027,104.47777777777804,-114.48157894736855,0.9126164989898539,-44.10178571428571,-35.45000000000107,302.1000000000006,-323.3000000000013,0.21895236382616473,111.16071428571429,16.0640221205998,16.0640221205998,30.98479208763158
60m,oos_2025,2025-01-01,2026-01-01,60,160,1.0,0,53,-1498.8999999999946,32.075471698113205,0.6052721670660741,1852.6999999999944,135.2,-105.4805555555554,1.2817528243752159,-28.281132075471596,-69.09999999999832,734.1999999999975,-300.4,2.223090069470871,117.45283018867924,31.943961016359108,31.943961016359108,45.76662025757032
60m,oos_2025,2025-01-01,2026-01-01,60,200,1.0,0,46,-1873.7000000000048,28.26086956521739,0.5010119840213048,2374.1000000000004,144.71538461538492,-113.78787878787905,1.2717996517463892,-40.73260869565228,-53.649999999999864,669.7999999999998,-313.00000000000045,1.6636769133442066,135.32608695652175,35.60304045075206,35.60304045075206,48.34423005368623
240m,full_2023_2025,2023-01-01,2026-01-01,10,60,1.0,0,118,-664.7999999999704,31.35593220338983,0.9306068766831622,2084.2000000000007,240.95675675675704,-118.27407407407381,2.0372745138198955,-5.633898305084495,-53.249999999999375,1146.5000000000023,-330.49999999999875,2.135049450919131,40.96610169491525,12.85977073378649,21.629988559122427,36.86205890930299
240m,full_2023_2025,2023-01-01,2026-01-01,10,80,1.0,0,104,-107.80000000002099,30.76923076923077,0.9869668246445473,1779.6999999999953,255.10624999999968,-114.87777777777791,2.2206753554502314,-1.0365384615386632,-56.750000000000455,933.3999999999994,-341.29999999999916,1.762406677341739,46.48076923076923,11.433961339637904,20.884680402773366,35.53543866526204
240m,full_2023_2025,2023-01-01,2026-01-01,10,120,1.0,0,64,1779.8000000000072,34.375,1.3407554900346559,2247.699999999988,318.31363636363625,-124.35952380952355,2.5596241173388887,27.809375000000113,-82.85000000000002,1205.8999999999987,-292.3999999999987,2.1504488375173594,75.53125,17.220008853474976,29.56061060417829,39.40367562010026
240m,full_2023_2025,2023-01-01,2026-01-01,10,160,1.0,0,62,2154.799999999993,29.03225806451613,1.4480858408367798,1933.2000000000048,386.87222222222175,-109.29318181818184,3.5397653887121283,34.75483870967731,-68.9000000000002,1433.7999999999984,-292.3999999999987,2.4867489753932106,77.96774193548387,20.589629076496685,20.589629076496685,32.62489768370262
240m,full_2023_2025,2023-01-01,2026-01-01,10,200,1.0,0,52,1920.2000000000126,28.846153846153843,1.452173503508693,1453.2999999999988,411.1200000000005,-114.77297297297284,3.5820279753214423,36.926923076923316,-67.59999999999968,1359.900000000001,-292.3999999999987,2.2383606501519067,92.96153846153847,22.0519556333917,22.0519556333917,33.44522280599336
240m,full_2023_2025,2023-01-01,2026-01-01,20,60,1.0,0,93,298.9999999999991,34.40860215053764,1.0377201392743605,2604.399999999985,257.05624999999947,-129.9475409836063,1.9781540154917492,3.2150537634408503,-56.89999999999975,1174.3999999999992,-386.79999999999757,1.7628219018647673,51.97849462365591,14.277030805514377,22.01366432444264,35.06285102968713
240m,full_2023_2025,2023-01-01,2026-01-01,20,80,1.0,0,70,1746.6000000000138,41.42857142857143,1.3038727861094705,2120.199999999997,258.4275862068969,-140.1902439024389,1.8434063527754585,24.951428571428767,-47.50000000000176,1117.5000000000002,-409.19999999999936,1.8926939032840777,69.05714285714286,14.911133646456005,28.014250640478206,38.34729931682318
240m,full_2023_2025,2023-01-01,2026-01-01,20,120,1.0,0,40,2943.6000000000045,37.5,1.86716747680071,1428.8999999999942,422.5399999999999,-135.77999999999975,3.11194579466785,73.59000000000012,-57.94999999999908,1478.5999999999992,-324.1000000000023,1.9747596717961378,120.85,23.328757829633478,23.328757829633478,35.92717060317761
240m,full_2023_2025,2023-01-01,2026-01-01,20,160,1.0,0,50,1230.6000000000122,32.0,1.2476654322975396,2653.199999999997,387.4625000000003,-146.141176470588,2.651289043632272,24.612000000000243,-57.399999999999295,1400.2,-459.0999999999989,1.9539356228414484,96.68,22.586056715165967,22.586056715165967,33.11610801045261
240m,full_2023_2025,2023-01-01,2026-01-01,20,200,1.0,0,38,1163.2000000000141,34.21052631578947,1.2573565202000125,2944.1999999999944,437.1538461538464,-180.79199999999958,2.417993308076947,30.610526315789844,-107.14999999999952,1190.900000000001,-448.8999999999985,1.3336532291452319,127.21052631578948,20.955481259897947,20.955481259897947,31.676931198310715
240m,full_2023_2025,2023-01-01,2026-01-01,30,60,1.0,0,90,-268.79999999999825,36.666666666666664,0.9688896090368277,2967.299999999989,253.67878787878786,-151.5824561403509,1.6735365974272478,-2.9866666666666473,-53.300000000001035,1471.1000000000004,-517.7999999999978,2.138221740904203,53.71111111111111,17.57292687005758,27.065962682466488,41.23324652985162
240m,full_2023_2025,2023-01-01,2026-01-01,30,80,1.0,0,58,654.2000000000098,39.6551724137931,1.1159744012480295,1981.8999999999883,273.7,-161.1685714285712,1.6982219149426534,11.279310344827756,-59.59999999999985,1013.100000000002,-464.1,1.5363327198543906,83.34482758620689,16.093469523915456,30.79538053406623,42.4266492986609
240m,full_2023_2025,2023-01-01,2026-01-01,30,120,1.0,0,40,3763.0,42.5,2.2260124458345536,1249.0,401.9000000000001,-133.44782608695664,3.0116638973055725,94.075,-34.499999999999375,1480.7000000000007,-292.3000000000011,1.828094537671816,120.85,21.67205772580244,21.67205772580244,32.96254555566937
240m,full_2023_2025,2023-01-01,2026-01-01,30,160,1.0,0,34,3022.2000000000153,44.11764705882353,1.911646707489977,1358.6999999999953,422.4866666666673,-174.47894736842068,2.4214191628206376,88.88823529411809,-32.19999999999834,1363.4000000000005,-517.3999999999987,1.1737623201218723,142.1764705882353,21.51389392959145,21.51389392959145,32.064128256513
240m,full_2023_2025,2023-01-01,2026-01-01,30,200,1.0,0,38,582.200000000014,36.84210526315789,1.1285976188898499,2651.9999999999873,364.96428571428584,-188.63749999999945,1.9347387752397425,15.321052631579317,-74.90000000000043,1045.3999999999999,-557.2000000000012,0.8910108614941101,127.21052631578948,20.45992758586945,20.45992758586945,31.9131030433506
