candidate,pair,timestamp,log_return_pct,vol_regime,vol20_pct,entry_open_1,exit_close_6,next_open_long_return_6_pct,next_open_long_mae_6_pct,next_open_long_mfe_6_pct,horizon_bars,horizon_hours,threshold_pct
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-13 08:00:00,-0.6042627055,Q4_higher,0.2821014333,96.3570000000,96.8050000000,0.4638601829,-0.3722269265,0.5464664141,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-21 12:00:00,-0.6847229592,Q3_mid,0.2542770748,95.3310000000,95.3270000000,-0.0041959949,-0.7221996270,0.1237027100,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-21 16:00:00,-0.6472037703,Q4_higher,0.2853271701,94.7160000000,94.8640000000,0.1561346451,-0.0285103352,0.7709132913,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-24 12:00:00,-0.4868799413,Q4_higher,0.3123608426,94.8640000000,94.4080000000,-0.4818471642,-0.9011216385,0.4711433921,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-25 04:00:00,-0.4850590526,Q4_higher,0.3272755499,94.6040000000,94.6060000000,0.0021140532,-0.6266687882,0.4892666557,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-25 12:00:00,-0.6787774334,Q5_high,0.3746466156,94.4070000000,94.4150000000,0.0084735889,-0.3512256705,0.3510519292,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-26 16:00:00,-0.5597376313,Q4_higher,0.3339689340,93.8910000000,93.5520000000,-0.3617103542,-0.4354933393,0.6560533085,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-27 12:00:00,-0.5984509206,Q4_higher,0.3328591736,93.7940000000,93.7000000000,-0.1002698837,-1.1473549342,0.1097548741,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-02-28 00:00:00,-0.6403849164,Q4_higher,0.3309051223,92.9290000000,93.7980000000,0.9307773100,-0.0753547089,1.0937609039,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-03 20:00:00,-0.7343501179,Q5_high,0.4023409067,92.8060000000,93.9090000000,1.1814935392,-1.0332706818,1.4473549800,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-04 12:00:00,-0.4907839085,Q5_high,0.4057433524,92.0750000000,93.9020000000,1.9648222911,-0.1402014130,2.3156364325,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-06 04:00:00,-0.6873462506,Q5_high,0.5026488583,93.9480000000,93.1560000000,-0.8465930502,-1.1583843813,0.4746667933,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-06 16:00:00,-0.6083903928,Q5_high,0.5047878649,93.5680000000,93.3860000000,-0.1947003621,-1.2345039245,0.2561695535,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-07 00:00:00,-0.8253760225,Q5_high,0.5321364931,93.0260000000,93.0200000000,-0.0064500177,-0.6535618531,0.4868485697,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-19 04:00:00,-0.4845129261,Q3_mid,0.2681764302,94.5040000000,93.9180000000,-0.6220100512,-0.8255860228,0.5592560662,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-19 16:00:00,-0.4855351998,Q4_higher,0.2935127636,94.5130000000,93.8060000000,-0.7508571325,-1.4397477949,0.1543569122,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-20 08:00:00,-0.6173320612,Q4_higher,0.3334361895,93.3390000000,93.6860000000,0.3710738117,-0.1898113717,0.9288306117,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-28 16:00:00,-0.5127618740,Q3_mid,0.2609162740,94.1490000000,93.4570000000,-0.7377196235,-1.1784639175,0.1231331161,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-03-31 00:00:00,-0.4959348919,Q3_mid,0.2647110441,93.5290000000,93.5120000000,-0.0181778327,-0.5177554109,0.4278275374,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-02 20:00:00,-1.9584783334,Q5_high,0.5076584927,92.6270000000,92.5130000000,-0.1231500642,-0.6020657284,0.5447903224,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-04 00:00:00,-1.5402347927,Q5_high,0.6128507493,91.0980000000,87.0590000000,-4.5349800401,-5.6275462868,0.1623305757,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-04 08:00:00,-2.2110245705,Q5_high,0.7667655901,88.8760000000,87.5960000000,-1.4506805019,-3.1581752558,0.6705940465,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-04 12:00:00,-0.6082956624,Q5_high,0.7689681115,88.1680000000,88.3860000000,0.2469500672,-2.3583698129,1.0380559883,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-06 20:00:00,-1.9473970357,Q5_high,0.8411124497,87.0610000000,88.6260000000,1.7816245897,-0.4558910996,3.8530861524,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-07 04:00:00,-0.5862048464,Q5_high,0.8970050333,87.5960000000,89.1800000000,1.7921464400,-0.2858092055,3.2404549114,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-08 12:00:00,-0.5863796684,Q5_high,0.8549204415,88.4210000000,87.0890000000,-1.5178913728,-2.7262326697,0.0825255113,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-08 16:00:00,-1.3847986976,Q5_high,0.8914252008,87.2050000000,90.9030000000,4.1531335219,-1.3414497425,4.6097202377,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-09 08:00:00,-1.0326325091,Q5_high,0.9183385784,86.8030000000,90.0030000000,3.6201819827,-0.1544918219,5.0717687817,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-09 20:00:00,-0.5515551251,Q5_high,1.2624776847,90.3940000000,89.4510000000,-1.0486904192,-1.6598261708,0.7823817582,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-10 04:00:00,-0.5729787259,Q5_high,1.1802694981,90.1490000000,88.9020000000,-1.3929217510,-1.8664715468,0.2437431269,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-10 12:00:00,-0.7046758340,Q5_high,1.1609649055,89.3680000000,89.6390000000,0.3027816868,-1.2203785530,1.1138611965,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-10 20:00:00,-0.5818635999,Q5_high,1.1635588474,89.4550000000,90.2310000000,0.8637343192,-1.3176814804,1.1735684739,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-11 04:00:00,-0.5418243412,Q5_high,1.1701961292,88.8980000000,89.9450000000,1.1708727336,-0.6930754341,2.1367858767,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-14 00:00:00,-0.6538143858,Q5_high,1.1332461815,89.9450000000,90.9340000000,1.0935596238,-0.1101278818,1.1716077648,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-16 16:00:00,-0.6082931502,Q5_high,0.4241507888,90.4680000000,90.9570000000,0.5390670350,-0.3854081454,0.7718729999,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-04-29 12:00:00,-0.6047487219,Q4_higher,0.3137856411,90.8360000000,91.2470000000,0.4514432407,-0.1862228711,0.7742200557,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-14 08:00:00,-0.7875134137,Q5_high,0.3930352872,94.6090000000,93.6190000000,-1.0519254617,-1.2454494212,0.0412137998,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-15 04:00:00,-0.4825755199,Q5_high,0.3986733042,93.6450000000,93.3570000000,-0.3080183396,-0.9711158219,0.0768565702,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-20 04:00:00,-0.8367889645,Q4_higher,0.2728188651,92.5860000000,92.7980000000,0.2287145519,-0.0983353314,0.4418539158,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-21 16:00:00,-0.5298811804,Q4_higher,0.2785175146,92.4160000000,92.2840000000,-0.1429345127,-0.4598507084,0.4566686299,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-23 08:00:00,-0.6313617987,Q4_higher,0.2920867865,91.8930000000,93.0360000000,1.2361658314,-0.2680616185,1.4069215473,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-05-29 12:00:00,-0.5597320172,Q3_mid,0.2540484339,92.8200000000,92.7480000000,-0.0775995900,-0.8764867019,0.1593214108,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-06-04 12:00:00,-0.7221487585,Q4_higher,0.2934660854,92.8580000000,93.7260000000,0.9304187516,-0.3570950743,0.9709542474,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-06-10 04:00:00,-0.4813614621,Q3_mid,0.2521679745,94.0870000000,94.4980000000,0.4358784110,-0.0893189490,0.7032511852,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-06-26 04:00:00,-0.4854121218,Q4_higher,0.2740296890,94.1190000000,94.6230000000,0.5340636402,-0.0648325801,0.7747300220,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-08-01 12:00:00,-0.9854242294,Q4_higher,0.2770020311,95.7290000000,95.5070000000,-0.2321739628,-0.6665922745,0.1388374416,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-08-01 16:00:00,-0.5625378205,Q4_higher,0.2994060691,95.1920000000,95.0970000000,-0.0998481340,-0.1008996975,0.7013752621,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-08-19 12:00:00,-0.5268892343,Q1_low,0.1780606460,95.4040000000,94.6020000000,-0.8441888813,-1.0590026421,0.0062888467,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-09-05 12:00:00,-0.5057489177,Q1_low,0.1674391234,96.4450000000,97.3940000000,0.9791709432,-0.0186652288,1.0099689190,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-10-09 12:00:00,-0.4892757158,Q1_low,0.1751508967,100.3120000000,98.6560000000,-1.6646277184,-2.0688656517,0.2141019246,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-10-10 12:00:00,-1.3591132484,Q5_high,0.3586514060,98.6570000000,98.9800000000,0.3268621640,-0.8663263031,0.7392255672,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-10-10 20:00:00,-0.5037999540,Q5_high,0.3731532647,98.7290000000,99.2500000000,0.5263196629,-0.1733515567,0.6662720616,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-10-14 04:00:00,-0.7900362995,Q5_high,0.4805559248,98.0860000000,98.5590000000,0.4810708762,-0.2327196576,0.5115048651,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-10-16 12:00:00,-0.5706963699,Q4_higher,0.3221486477,97.8450000000,97.4990000000,-0.3542472375,-1.6466790065,0.0909188484,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-11-04 04:00:00,-0.5839345369,Q1_low,0.1823404786,100.0650000000,99.6210000000,-0.4446989090,-1.2469365647,0.0779189682,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-11-06 12:00:00,-0.9869823628,Q4_higher,0.3334346429,99.0030000000,99.1130000000,0.1110460652,-0.1809662471,0.5801146281,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-11-13 12:00:00,-0.4975625800,Q3_mid,0.2348441341,101.0410000000,101.0940000000,0.0524402021,-0.8138649635,0.1898415591,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-11-19 00:00:00,-0.5537546036,Q4_higher,0.3110374721,100.6700000000,102.0320000000,1.3438648832,-0.0765168002,1.4104884429,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-11-21 04:00:00,-0.5328864040,Q4_higher,0.3410387691,100.8800000000,101.2060000000,0.3226351977,-0.5197862993,0.4065870636,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-12-04 08:00:00,-0.5232598457,Q1_low,0.1628146435,102.1660000000,102.8550000000,0.6721288003,-0.0185989145,0.7780471171,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2025-12-11 00:00:00,-0.5866760688,Q3_mid,0.2457371498,103.3320000000,103.7710000000,0.4239442765,-0.1462377932,0.5241147674,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-01-14 08:00:00,-0.4882119446,Q2_lower,0.2090392318,106.0460000000,106.1860000000,0.1319311134,-0.4356646514,0.1724178969,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-01-20 08:00:00,-0.5153803763,Q3_mid,0.2259752749,106.2460000000,106.5850000000,0.3185628848,-0.1544780082,0.5069671754,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-01-23 16:00:00,-1.2055589939,Q5_high,0.3754601555,107.3500000000,106.7300000000,-0.5792243399,-1.1919851760,0.1135824200,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-01-26 00:00:00,-0.6265626064,Q5_high,0.4016032965,106.5950000000,106.7860000000,0.1790225475,-0.4861933752,0.2716883815,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-01-29 12:00:00,-1.2924326251,Q5_high,0.3821525087,106.6240000000,108.0310000000,1.3109595870,-0.0065653416,1.8197020802,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-05 00:00:00,-0.5106409623,Q4_higher,0.3097281592,109.1910000000,108.7850000000,-0.3725185062,-1.0541579962,0.5762230972,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-05 12:00:00,-0.6025353897,Q5_high,0.3462646589,109.0410000000,109.8770000000,0.7637600050,-0.9166895923,0.9864883822,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-05 20:00:00,-0.6910585401,Q5_high,0.3765378176,108.4440000000,110.2020000000,1.6081134667,-0.3676848338,1.7685987650,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-10 00:00:00,-0.6185904661,Q5_high,0.3784416269,109.9100000000,109.4310000000,-0.4367635430,-0.8121324858,0.1391080039,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-10 12:00:00,-0.5294591815,Q5_high,0.3712755588,109.2560000000,109.1890000000,-0.0613426740,-0.6446007353,0.3517639776,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-11 04:00:00,-0.5525559397,Q4_higher,0.3238600192,108.8250000000,108.9490000000,0.1138795388,-0.2493342415,0.7470304713,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-17 00:00:00,-0.4938509564,Q3_mid,0.2348301244,108.0680000000,108.5770000000,0.4698940078,-0.2047102584,0.6079494728,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-19 08:00:00,-0.6285962423,Q3_mid,0.2678007005,108.9480000000,109.3910000000,0.4057915516,-0.0863169354,0.8327021201,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-02-23 00:00:00,-0.6425247742,Q4_higher,0.3236586682,109.0640000000,109.5950000000,0.4856887151,-0.2368385924,0.6069710397,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-03 08:00:00,-0.5607600687,Q4_higher,0.3098105269,110.7860000000,110.8350000000,0.0442196369,-1.1420188208,0.3738962043,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-04 00:00:00,-0.6731598304,Q5_high,0.3660521015,110.2980000000,110.7150000000,0.3773538161,-0.3414770369,0.8270479444,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-13 04:00:00,-0.5812184532,Q4_higher,0.3051232216,112.0220000000,111.8170000000,-0.1831674170,-0.4912871467,0.3786718949,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-13 12:00:00,-0.5142868478,Q4_higher,0.3185814364,111.7120000000,112.1890000000,0.4260818144,-0.2141721812,0.5347677939,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-19 04:00:00,-0.5348655087,Q2_lower,0.2071952806,111.8780000000,112.2440000000,0.3266081200,-0.6429391002,0.4521484719,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-19 12:00:00,-0.6538019796,Q3_mid,0.2555717229,111.2880000000,111.9910000000,0.6297075166,-0.0350503515,0.9800142815,6,24,-0.4801615003
AUDJPY lower5 long h6 next-open,AUDJPY,2026-03-31 12:00:00,-0.6354219951,Q2_lower,0.2151754619,109.0260000000,110.1090000000,0.9884398362,-0.0100898455,1.0864763899,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-02-11 16:00:00,-1.2645912233,Q5_high,0.4511885048,82.1120000000,82.2830000000,0.2080355992,-0.6904627850,0.6458057357,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-02-14 08:00:00,-0.5599795034,Q5_high,0.4786414872,81.7390000000,82.5480000000,0.9848698183,-0.0942466762,1.2014785855,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-02-17 00:00:00,-0.6830999281,Q5_high,0.3529564577,82.4310000000,82.9350000000,0.6095588701,-0.1153143658,0.9381917294,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-02-27 20:00:00,-0.5235865550,Q5_high,0.3634499392,83.0520000000,83.5350000000,0.5798788062,-0.3570398466,0.7819848431,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-08 04:00:00,-0.7023233918,Q5_high,0.3499771736,83.9990000000,84.5380000000,0.6396243408,-0.2264493721,0.6833820656,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-28 12:00:00,-0.9826154294,Q5_high,0.4119045619,92.2570000000,92.0090000000,-0.2691762449,-0.8851397739,0.9289345289,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-29 00:00:00,-0.5367397368,Q5_high,0.4451073072,92.1610000000,91.4550000000,-0.7689999555,-1.1217069613,0.9137711555,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-29 12:00:00,-0.7913480612,Q5_high,0.4924270155,92.0090000000,91.5510000000,-0.4990204298,-0.9566420381,0.6877792434,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-30 00:00:00,-1.1566980803,Q5_high,0.5493569472,91.4570000000,91.5740000000,0.1278472127,-0.2123468399,0.6940878092,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-03-31 04:00:00,-0.5914325485,Q5_high,0.5382114459,91.0340000000,91.8980000000,0.9446203230,-0.1022118512,0.9489728801,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-06 12:00:00,-0.5088416683,Q5_high,0.4113659122,93.3090000000,92.4900000000,-0.8816035657,-0.9703011237,0.0846291100,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-22 04:00:00,-0.7413705106,Q5_high,0.3786070296,93.6650000000,92.2340000000,-1.5395760770,-1.6654223008,0.2761357698,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-26 04:00:00,-0.5503256678,Q5_high,0.4155329702,91.8740000000,91.6540000000,-0.2397455488,-1.5742482826,0.3715578179,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-26 12:00:00,-0.9506326137,Q5_high,0.4424547696,90.9790000000,91.5020000000,0.5732119311,-0.5953120361,1.0964195078,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-28 08:00:00,-0.7414127186,Q5_high,0.5966454158,92.7200000000,93.1520000000,0.4648368532,-0.3825253468,0.8024233788,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-29 12:00:00,-1.0326668406,Q5_high,0.5563592506,92.1940000000,91.7860000000,-0.4435271973,-0.7293819553,0.0130151844,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-04-29 16:00:00,-0.5699818549,Q5_high,0.5716769858,91.6710000000,91.8990000000,0.2484067301,-0.1604847638,0.5124784763,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-05 12:00:00,-1.0980789287,Q5_high,0.3818633122,92.4710000000,92.4360000000,-0.0378568690,-0.5204335672,0.5639893094,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-06 04:00:00,-0.5949795380,Q5_high,0.4108522774,92.3340000000,91.8360000000,-0.5408060094,-0.7839254702,0.6498646501,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-09 12:00:00,-0.6867542984,Q5_high,0.4128632030,91.1300000000,90.1740000000,-1.0545921328,-1.5314742998,0.3406897052,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-09 16:00:00,-0.6594652415,Q5_high,0.4272581161,90.5320000000,90.4730000000,-0.0651915716,-0.8731063857,0.6857974888,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-11 16:00:00,-1.0698949915,Q5_high,0.3724637570,90.0860000000,88.0780000000,-2.2541984107,-3.1334126726,0.2439133765,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-12 04:00:00,-1.2111997979,Q5_high,0.4425762252,88.7930000000,88.8500000000,0.0641736539,-1.6877175155,0.3384174080,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-12 08:00:00,-0.7653689805,Q5_high,0.4610932055,88.1140000000,88.9550000000,0.9499193240,-0.9200787739,1.1060561496,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-16 00:00:00,-1.3505093223,Q5_high,0.5783339515,88.6980000000,90.4740000000,1.9825175465,-0.0101473051,2.2297965014,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-18 00:00:00,-0.6273414878,Q5_high,0.4617326321,90.4160000000,90.2730000000,-0.1582830497,-1.5874764836,0.4986661113,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-18 12:00:00,-0.9519654716,Q5_high,0.5091441019,89.7020000000,90.0580000000,0.3960841849,-0.7946587309,0.9177176004,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-19 04:00:00,-0.6813673663,Q5_high,0.6199710186,89.6600000000,90.3290000000,0.7433821854,-0.6579707286,0.9247760921,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-20 00:00:00,-0.6653503133,Q5_high,0.5407446127,89.4290000000,90.3070000000,0.9769962433,-0.0715907723,1.4035162269,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-20 12:00:00,-0.5335890057,Q5_high,0.5788168410,89.9020000000,90.7690000000,0.9597629451,-0.4928590166,1.2589766329,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-24 12:00:00,-0.5720088155,Q5_high,0.3928505671,89.6010000000,89.9470000000,0.3854127345,-0.3320200920,1.0127006166,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-25 08:00:00,-0.7156043870,Q5_high,0.3519327541,89.5330000000,90.0290000000,0.5524568244,-0.2560992693,1.2453820472,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-05-26 04:00:00,-0.5393600699,Q5_high,0.3729733484,89.8640000000,90.7010000000,0.9270966079,-0.2439990292,1.0295787789,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-14 08:00:00,-0.9182070360,Q5_high,0.3694173995,92.5820000000,93.4170000000,0.8978603213,-0.1708053127,1.0358555615,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-16 04:00:00,-0.7040894869,Q5_high,0.4301627921,93.5500000000,93.9010000000,0.3744983065,-1.7120604475,1.0833674074,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-16 08:00:00,-1.3126936936,Q5_high,0.5091843097,92.3310000000,94.0070000000,1.7989301141,-0.4004498197,2.3949780352,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-17 12:00:00,-0.4830437893,Q5_high,0.5859880826,93.5550000000,94.2910000000,0.7836246354,-0.2225766293,0.8514765935,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-22 00:00:00,-0.5814523047,Q5_high,0.3874101479,94.3160000000,93.2780000000,-1.1066564960,-1.2042619525,0.3904746206,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-22 20:00:00,-0.5437739750,Q5_high,0.3572087138,93.9010000000,93.0570000000,-0.9028827154,-1.3476844999,0.2807526862,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-23 00:00:00,-0.6656754236,Q5_high,0.3886299865,93.2830000000,92.9760000000,-0.3296487987,-0.6873692535,0.5089776923,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-23 12:00:00,-0.6923265582,Q5_high,0.4016538108,92.8430000000,93.9160000000,1.1490871193,-0.2145703757,1.2608267032,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-06-27 00:00:00,-0.5270569244,Q5_high,0.4148872707,93.2910000000,93.7600000000,0.5014685651,-0.1093951203,0.7124233733,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-01 00:00:00,-1.4636479745,Q5_high,0.4113529982,92.3100000000,91.9770000000,-0.3613932208,-0.9677266633,0.1245026821,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-05 04:00:00,-0.8886180883,Q5_high,0.5030646099,92.7640000000,92.2270000000,-0.5805704152,-1.3424622772,0.0226355303,6,24,-0.4801615003
AUDJPY Q5 lower5 long h6 next-open,AUDJPY,2022-07-05 08:00:00,-0.5643014196,Q5_high,0.5089380135,92.2440000000,92.0060000000,-0.2583447841,-0.7803229434,0.2955171261,6,24,-0.4801615003
