full_sample_rank,strategy_id,short_ma,long_ma,sl_atr,tp_atr,full_sample_sharpe,full_sample_cum_return,full_sample_max_drawdown,bar_profit_factor,trade_count,win_rate,trade_profit_factor,avg_trade_return,median_trade_return
85,ma_s20_l100_sl_atr1_5_tp_atr2_0,20,100,1.5,2.0,-0.7579406208728802,-0.3370631066649933,-0.41904633017808846,0.971348346993032,4918,0.4320862139080927,0.9393461231675299,-7.924219149077943e-05,-0.001152061311130542
86,ma_s20_l150_sl_atr1_5_tp_atr2_0,20,150,1.5,2.0,-0.8399210950530448,-0.36498654725436686,-0.41783485832263534,0.9682747865705865,4833,0.42520173805090006,0.9328503980225455,-8.952347968245838e-05,-0.001207299931187726
87,ma_s5_l50_sl_atr1_5_tp_atr2_0,5,50,1.5,2.0,-0.8616289741120762,-0.37223174059699127,-0.4326000526116641,0.9674271217760777,5424,0.41906342182890854,0.9327920354218268,-8.18804596066318e-05,-0.0009148402622752292
88,ma_s10_l100_sl_atr1_5_tp_atr2_0,10,100,1.5,2.0,-0.8709999636706343,-0.3750307904043182,-0.44936448878316126,0.967096310640006,4959,0.4301270417422868,0.9303727641844454,-9.046536259100679e-05,-0.0011326438993430705
89,ma_s30_l50_sl_atr1_5_tp_atr2_0,30,50,1.5,2.0,-0.8761495922447463,-0.37514537924483804,-0.41369379549705465,0.9670133481422152,5306,0.4391255182811911,0.9321313603023326,-8.462439692994667e-05,-0.0010261474557940729
90,ma_s5_l150_sl_atr1_5_tp_atr2_0,5,150,1.5,2.0,-0.8822412456624766,-0.3788440605173804,-0.44334190301927656,0.9666823342993754,4968,0.4216988727858293,0.930016209835387,-9.152772305775609e-05,-0.0011536529070969703
91,ma_s30_l150_sl_atr1_5_tp_atr2_0,30,150,1.5,2.0,-0.8898628890296583,-0.3807903450357508,-0.41678242254629594,0.9664393127563707,4848,0.43007425742574257,0.929364947010919,-9.44541674219822e-05,-0.001217100719592041
92,ma_s10_l200_sl_atr1_5_tp_atr2_0,10,200,1.5,2.0,-0.902659594447582,-0.38504185355485854,-0.42068156466096573,0.965935726301142,4862,0.42451665981077746,0.9280945509004919,-9.559426300364896e-05,-0.0011990059473168876
93,ma_s5_l200_sl_atr1_5_tp_atr2_0,5,200,1.5,2.0,-0.922534998406237,-0.3913183302559744,-0.43067458103702594,0.9652084223450361,4944,0.4243527508090615,0.9269777831004843,-9.608321732365932e-05,-0.0011664495139456473
94,ma_s30_l100_sl_atr1_5_tp_atr2_0,30,100,1.5,2.0,-0.9402005421056358,-0.39672369376868644,-0.46303167314034455,0.964575776856791,4887,0.42971147943523635,0.9253778809595551,-9.903174548638093e-05,-0.0011959501879446992
