event_def,horizon,risk_env,group,n,mean_ret_pct,median_ret_pct,win_rate_pct,profit_factor,t_stat,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,maxdd_pct
rolling_2sigma,24h,sp500_5d_up,funding_not_low_x_risk_on,74,-0.03164272737357186,-0.09672242536255005,48.64864864864865,0.9744881309792145,-0.07995281310438711,-3.6993805899856236,-36.61731954434463,2.452796791542898,11.082029808076754,-29.29642822137506
rolling_2sigma,24h,sp500_5d_up,funding_not_low_x_risk_off,83,0.1870627335740031,0.2683422860320181,51.80722891566265,1.114542412949774,0.37193997758000746,-4.1088541841124755,-16.987413450951745,3.182884383266873,16.15690254573776,-34.193147814766235
rolling_2sigma,24h,sp500_5d_up,funding_high_x_risk_off,25,0.3459568813506496,0.24911872743674937,52.0,1.3110960577551642,0.5493850811626925,-3.973101132208403,-12.257577792119946,2.897543089070315,6.898808550413792,-8.75491471851354
rolling_2sigma,24h,sp500_5d_up,funding_high_x_risk_on,37,-0.17354772718781888,-0.17399486431495123,45.94594594594595,0.8533953799059913,-0.3659891225602599,-4.059744102264698,-15.485697612480113,2.4397092528841977,8.634510111262479,-14.909411651786087
rolling_2sigma,24h,sp500_5d_up,funding_negative_x_risk_on,13,1.9624330401557404,1.4304576705483405,76.92307692307693,5.336012673936261,2.013524455625414,-2.564416046756786,-9.425650229529623,4.40540354601063,14.586244152905872,-3.4704901515850595
rolling_2sigma,24h,sp500_5d_up,funding_low20_x_risk_on,16,1.4147664000766245,0.8163847143629943,68.75,3.341894057892904,1.6483759400176439,-2.715653073532254,-9.425650229529623,3.985106345837065,14.586244152905872,-3.4704901515850706
rolling_2sigma,24h,broad_3of4_5d_up,all_funding_covered_crashes,201,0.3408696084495801,0.28981994350858675,53.233830845771145,1.2599635032580474,1.1900395102548516,-3.7265774962948734,-36.61731954434463,3.0510185665911282,16.15690254573776,-30.823393023738564
rolling_2sigma,24h,broad_3of4_5d_up,funding_low_only,44,1.257503323576537,0.8890238519650699,63.63636363636363,2.527514379092452,2.0955007107777655,-3.051204904886312,-20.25185698185711,3.8083719431702696,14.586244152905872,-19.09709023942341
rolling_2sigma,24h,broad_3of4_5d_up,risk_on_only,80,0.26839665680059394,0.19668192251729905,51.24999999999999,1.245547968839491,0.6960230221843238,-3.6507228784233625,-36.61731954434463,2.8432941233252316,14.586244152905872,-29.29642822137505
rolling_2sigma,24h,broad_3of4_5d_up,funding_low_x_risk_on,14,1.8173142572796237,1.168611007334897,71.42857142857143,5.148002908072107,2.004610105794626,-2.721166284863305,-9.425650229529623,4.4462911072042,14.586244152905872,-2.984958113982661
rolling_2sigma,24h,broad_3of4_5d_up,funding_low_x_risk_off,30,0.9962582211817639,0.8439315554834976,60.0,1.9933216212449385,1.2820863081491787,-3.205222927563715,-20.25185698185711,3.510676333287769,12.712233819312827,-16.607870091290422
rolling_2sigma,24h,broad_3of4_5d_up,funding_not_low_x_risk_on,66,-0.060161622088897304,-0.13666649154526986,46.96969696969697,0.9511666113186555,-0.14393526418041316,-3.8479015497845874,-36.61731954434463,2.5032644600781784,11.082029808076754,-29.29642822137505
rolling_2sigma,24h,broad_3of4_5d_up,funding_not_low_x_risk_off,91,0.18851991339412255,0.28755435318098593,52.74725274725275,1.1174839622636763,0.4001637918456822,-3.9651380071921865,-16.987413450951745,3.0820979342875283,16.15690254573776,-32.12136841485669
rolling_2sigma,24h,broad_3of4_5d_up,funding_high_x_risk_off,30,0.23360620172138258,0.26833654030886767,53.333333333333336,1.1902766647515701,0.38451723434503704,-3.8491747210539606,-12.257577792119946,2.766180966215729,6.898808550413792,-9.397810414459729
rolling_2sigma,24h,broad_3of4_5d_up,funding_high_x_risk_on,32,-0.14939156011951676,-0.4638769347118861,43.75,0.8625090597271513,-0.3186241633177133,-4.189463076793285,-15.485697612480113,2.4913247061562913,8.634510111262479,-14.909411651786098
rolling_2sigma,24h,broad_3of4_5d_up,funding_negative_x_risk_on,11,2.5743424293375785,1.9915271441859044,81.81818181818183,13.042329991172263,2.5473238616886538,-2.5439352199462206,-9.425650229529623,5.068783642327634,14.586244152905872,-1.6125191966570696
