symbol,shock_side,shock_level,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,exit_timestamp,signal_return_pct,funding_timestamp,funding_rate_pct,funding_rate_24h_sum_pct,funding_regime,funding_q20_pct,funding_q80_pct,holding_funding_sum_pct,gross_mr_return_pct,funding_adjusted_mr_return_pct
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-09-23 08:00,2021-09-26 08:00,-2.7622567051,2021-09-23 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0130870000,-2.8491351361,-2.8622221361
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-09-24 08:00,2021-09-27 08:00,-8.7927417391,2021-09-24 08:00,0.0008750000,0.0109300000,funding_low_or_negative,0.0014482000,0.0100000000,0.0249840000,8.9535673234,8.9285833234
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-09-26 04:00,2021-09-29 04:00,-3.3251929959,2021-09-26 00:00,0.0100000000,0.0114910000,funding_high,0.0014482000,0.0100000000,0.0304340000,5.4585474134,5.4281134134
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-09-28 12:00,2021-10-01 12:00,-2.8557527001,2021-09-28 08:00,0.0028060000,0.0119500000,funding_neutral,0.0014482000,0.0100000000,0.0146310000,12.8893138826,12.8746828826
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-10-10 20:00,2021-10-13 20:00,-3.2923788624,2021-10-10 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.1130700000,5.5043772563,5.3913072563
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-10-21 12:00,2021-10-24 12:00,-2.9364133783,2021-10-21 08:00,0.0515370000,0.1746710000,funding_high,0.0014482000,0.0100000000,0.3112310000,-2.2223109313,-2.5335419313
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-10-22 12:00,2021-10-25 12:00,-3.9249608439,2021-10-22 08:00,0.0342760000,0.1499600000,funding_high,0.0014482000,0.0100000000,0.2673850000,5.9599639643,5.6925789643
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-10-27 08:00,2021-10-30 08:00,-3.5496435571,2021-10-27 08:00,0.0596650000,0.1343410000,funding_high,0.0014482000,0.0100000000,0.2153800000,8.2026011655,7.9872211655
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-10-31 08:00,2021-11-03 08:00,-2.5965491943,2021-10-31 08:00,0.0100000000,0.0478950000,funding_high,0.0014482000,0.0100000000,0.2589480000,8.4238856882,8.1649376882
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-11-10 16:00,2021-11-13 16:00,-2.9595714560,2021-11-10 16:00,0.0279280000,0.0694100000,funding_high,0.0014482000,0.0100000000,0.1029740000,-1.3171413104,-1.4201153104
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-11-16 00:00,2021-11-19 00:00,-5.7310775936,2021-11-16 00:00,0.0157530000,0.0502830000,funding_high,0.0014482000,0.0100000000,0.0900000000,-7.1882141915,-7.2782141915
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-11-18 12:00,2021-11-21 12:00,-2.8539403873,2021-11-18 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0900000000,6.9817561565,6.8917561565
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-11-22 16:00,2021-11-25 16:00,-4.1005432798,2021-11-22 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.1151370000,10.1774999415,10.0623629415
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-11-26 08:00,2021-11-29 08:00,-8.6021242998,2021-11-26 08:00,0.0271320000,0.0883820000,funding_high,0.0014482000,0.0100000000,0.0900000000,7.5185601703,7.4285601703
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-03 12:00,2021-12-06 12:00,-3.1704495599,2021-12-03 08:00,0.0100000000,0.0325620000,funding_high,0.0014482000,0.0100000000,0.0865830000,-7.9809043925,-8.0674873925
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-03 16:00,2021-12-06 16:00,-5.5053823109,2021-12-03 16:00,0.0100000000,0.0325620000,funding_high,0.0014482000,0.0100000000,0.0865830000,-0.8196553113,-0.9062383113
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-04 00:00,2021-12-07 00:00,-3.8102955259,2021-12-04 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0865830000,6.7516221664,6.6650391664
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-04 04:00,2021-12-07 04:00,-4.1408747769,2021-12-04 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0865830000,11.1531225229,11.0665395229
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-05 12:00,2021-12-08 12:00,-3.0020961757,2021-12-05 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0870600000,7.8675893134,7.7805293134
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-10 04:00,2021-12-13 04:00,-2.6886530827,2021-12-10 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0776820000,-1.0960339600,-1.1737159600
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-10 12:00,2021-12-13 12:00,-3.2747323289,2021-12-10 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0617080000,-5.4114037682,-5.4731117682
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-10 20:00,2021-12-13 20:00,-2.9977606441,2021-12-10 16:00,-0.0010370000,0.0189630000,funding_low_or_negative,0.0014482000,0.0100000000,0.0669080000,-3.0213747118,-3.0882827118
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-13 00:00,2021-12-16 00:00,-3.2903469313,2021-12-13 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0529220000,0.5430238938,0.4901018938
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-13 12:00,2021-12-16 12:00,-5.1213915537,2021-12-13 08:00,-0.0059740000,0.0140260000,funding_low_or_negative,0.0014482000,0.0100000000,0.0688960000,6.8698066483,6.8009106483
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-15 12:00,2021-12-18 12:00,-5.1070280928,2021-12-15 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0786560000,7.5259143765,7.4472583765
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-29 20:00,2022-01-01 20:00,-2.5964397002,2021-12-29 16:00,0.0068590000,0.0249230000,funding_neutral,0.0014482000,0.0100000000,0.0662890000,3.6606288757,3.5943398757
ETHUSDT,lower,5pct,-2.5346979200,18,72,2021-12-31 16:00,2022-01-03 16:00,-4.2746198303,2021-12-31 16:00,0.0100000000,0.0178210000,funding_high,0.0014482000,0.0100000000,0.0623040000,3.0453140626,2.9830100626
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-05 16:00,2022-01-08 16:00,-4.4326147909,2022-01-05 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0716430000,-18.8028176028,-18.8744606028
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-05 20:00,2022-01-08 20:00,-3.1873491763,2022-01-05 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0716430000,-13.9066686428,-13.9783116428
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-06 00:00,2022-01-09 00:00,-2.6269634323,2022-01-06 00:00,0.0053760000,0.0253760000,funding_neutral,0.0014482000,0.0100000000,0.0762670000,-10.0019365648,-10.0782035648
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-06 08:00,2022-01-09 08:00,-3.0470074752,2022-01-06 08:00,0.0100000000,0.0253760000,funding_high,0.0014482000,0.0100000000,0.0590330000,-6.8280010672,-6.8870340672
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-07 00:00,2022-01-10 00:00,-5.0592004308,2022-01-07 00:00,0.0019350000,0.0162670000,funding_neutral,0.0014482000,0.0100000000,0.0436430000,-2.6183191077,-2.6619621077
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-07 12:00,2022-01-10 12:00,-2.9570985793,2022-01-07 08:00,0.0100000000,0.0162670000,funding_high,0.0014482000,0.0100000000,0.0272820000,-4.0876013672,-4.1148833672
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-08 16:00,2022-01-11 16:00,-4.2649856598,2022-01-08 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0077970000,6.6552587293,6.6474617293
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-10 12:00,2022-01-13 12:00,-3.2155890553,2022-01-10 08:00,-0.0063610000,-0.0154840000,funding_low_or_negative,0.0014482000,0.0100000000,0.0095460000,9.3658926674,9.3563466674
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-17 00:00,2022-01-20 00:00,-2.6847534594,2022-01-17 00:00,0.0026830000,0.0210530000,funding_neutral,0.0014482000,0.0100000000,0.0477610000,-4.1701951805,-4.2179561805
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-20 20:00,2022-01-23 20:00,-6.8808945302,2022-01-20 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0196710000,-16.7331259079,-16.7527969079
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-21 00:00,2022-01-24 00:00,-5.6280800828,2022-01-21 00:00,-0.0008050000,0.0191950000,funding_low_or_negative,0.0014482000,0.0100000000,0.0304760000,-14.2789373781,-14.3094133781
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-21 16:00,2022-01-24 16:00,-3.1936277368,2022-01-21 16:00,0.0084470000,0.0017270000,funding_neutral,0.0014482000,0.0100000000,0.0261690000,-14.2011801750,-14.2273491750
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-21 20:00,2022-01-24 20:00,-6.5472609594,2022-01-21 16:00,0.0084470000,0.0017270000,funding_neutral,0.0014482000,0.0100000000,0.0261690000,-5.1478781982,-5.1740471982
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-22 04:00,2022-01-25 04:00,-4.1012553044,2022-01-22 00:00,0.0071450000,0.0096770000,funding_neutral,0.0014482000,0.0100000000,0.0207190000,-3.3319568243,-3.3526758243
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-23 12:00,2022-01-26 12:00,-2.6679065481,2022-01-23 08:00,-0.0052080000,0.0141190000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0174380000,6.8686142820,6.8860522820
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-24 00:00,2022-01-27 00:00,-3.1738915530,2022-01-24 00:00,0.0100000000,-0.0085280000,funding_high,0.0014482000,0.0100000000,-0.0429430000,-3.9312273598,-3.8882843598
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-24 04:00,2022-01-27 04:00,-3.0144616704,2022-01-24 00:00,0.0100000000,-0.0085280000,funding_high,0.0014482000,0.0100000000,-0.0429430000,0.7151789302,0.7581219302
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-24 08:00,2022-01-27 08:00,-6.4147254178,2022-01-24 08:00,-0.0117750000,-0.0150950000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0283670000,9.3059248963,9.3342918963
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-26 20:00,2022-01-29 20:00,-4.4019002886,2022-01-26 16:00,-0.0200690000,-0.0320580000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0288280000,5.4685234792,5.4973514792
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-27 00:00,2022-01-30 00:00,-4.0653006895,2022-01-27 00:00,-0.0087560000,-0.0367660000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0172240000,8.3369599750,8.3541839750
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-27 16:00,2022-01-30 16:00,-3.4852565629,2022-01-27 16:00,-0.0142180000,-0.0201730000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0093540000,6.6763433636,6.6856973636
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-01-31 00:00,2022-02-03 00:00,-3.5050275746,2022-01-31 00:00,0.0051390000,0.0015920000,funding_neutral,0.0014482000,0.0100000000,-0.0768110000,5.6335159208,5.7103269208
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-02 12:00,2022-02-05 12:00,-3.7932731332,2022-02-02 08:00,-0.0000170000,-0.0270700000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0051160000,13.5786346708,13.5837506708
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-10 16:00,2022-02-13 16:00,-2.8067007620,2022-02-10 16:00,0.0019080000,-0.0041280000,funding_neutral,0.0014482000,0.0100000000,0.0289150000,-8.8414269077,-8.8703419077
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-11 16:00,2022-02-14 16:00,-3.6107350625,2022-02-11 16:00,-0.0047830000,-0.0061100000,funding_low_or_negative,0.0014482000,0.0100000000,0.0605380000,-3.8574189438,-3.9179569438
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-17 16:00,2022-02-20 16:00,-2.6749080261,2022-02-17 16:00,0.0047710000,0.0163820000,funding_neutral,0.0014482000,0.0100000000,0.0177070000,-9.3841680930,-9.4018750930
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-18 12:00,2022-02-21 12:00,-2.7537647857,2022-02-18 08:00,-0.0091870000,-0.0082810000,funding_low_or_negative,0.0014482000,0.0100000000,0.0237680000,-2.7906160529,-2.8143840529
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-19 08:00,2022-02-22 08:00,-3.2293392542,2022-02-19 08:00,0.0070390000,0.0205470000,funding_neutral,0.0014482000,0.0100000000,0.0074630000,-5.0213483223,-5.0288113223
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-21 08:00,2022-02-24 08:00,-4.4910807544,2022-02-21 08:00,-0.0140030000,-0.0037270000,funding_low_or_negative,0.0014482000,0.0100000000,0.0071490000,-9.2580144450,-9.2651634450
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-21 16:00,2022-02-24 16:00,-2.6280492271,2022-02-21 16:00,0.0070070000,0.0000160000,funding_neutral,0.0014482000,0.0100000000,-0.0059980000,-2.1509401241,-2.1449421241
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-21 20:00,2022-02-24 20:00,-3.2465433478,2022-02-21 16:00,0.0070070000,0.0000160000,funding_neutral,0.0014482000,0.0100000000,-0.0059980000,1.0913663517,1.0973643517
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-24 00:00,2022-02-27 00:00,-7.3288001547,2022-02-24 00:00,-0.0011130000,-0.0086830000,funding_low_or_negative,0.0014482000,0.0100000000,0.0603000000,12.4760176012,12.4157176012
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-02-27 16:00,2022-03-02 16:00,-7.4074834737,2022-02-27 16:00,0.0100000000,0.0205070000,funding_high,0.0014482000,0.0100000000,0.0414890000,11.7463056991,11.7048166991
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-03 12:00,2022-03-06 12:00,-2.9418036234,2022-03-03 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0465700000,-7.3788145162,-7.4253845162
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-04 00:00,2022-03-07 00:00,-3.9096090980,2022-03-04 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0379790000,-7.6146499170,-7.6526289170
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-04 12:00,2022-03-07 12:00,-2.6836368280,2022-03-04 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0269790000,-2.0693836216,-2.0963626216
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-07 16:00,2022-03-10 16:00,-6.1594952963,2022-03-07 16:00,0.0086690000,0.0115780000,funding_neutral,0.0014482000,0.0100000000,0.0478090000,6.0187773055,5.9709683055
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-10 00:00,2022-03-13 00:00,-2.5477855062,2022-03-10 00:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0298480000,-2.5318000891,-2.5616480891
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-03-11 12:00,2022-03-14 12:00,-2.7332061704,2022-03-11 08:00,-0.0059100000,-0.0073190000,funding_low_or_negative,0.0014482000,0.0100000000,0.0385570000,-0.3147005669,-0.3532575669
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-10 20:00,2022-04-13 20:00,-2.7303789809,2022-04-10 16:00,0.0059800000,0.0259800000,funding_neutral,0.0014482000,0.0100000000,-0.0146460000,-2.6818791083,-2.6672331083
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-11 08:00,2022-04-14 08:00,-4.0787782038,2022-04-11 08:00,0.0100000000,0.0206560000,funding_high,0.0014482000,0.0100000000,-0.0259290000,0.6926477029,0.7185767029
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-18 04:00,2022-04-21 04:00,-3.5014532717,2022-04-18 00:00,-0.0052570000,-0.0087780000,funding_low_or_negative,0.0014482000,0.0100000000,0.0040390000,6.9592943126,6.9552553126
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-20 12:00,2022-04-23 12:00,-2.7160941014,2022-04-20 08:00,0.0065950000,0.0188460000,funding_neutral,0.0014482000,0.0100000000,-0.0616870000,-3.3895932495,-3.3279062495
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-21 16:00,2022-04-24 16:00,-2.5634901478,2022-04-21 16:00,-0.0009560000,-0.0235240000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0610340000,-2.2270254032,-2.1659914032
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-26 12:00,2022-04-29 12:00,-4.8887403699,2022-04-26 08:00,0.0100000000,-0.0049960000,funding_high,0.0014482000,0.0100000000,-0.0098010000,-0.1137105263,-0.1039095263
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-29 08:00,2022-05-02 08:00,-2.8686513316,2022-04-29 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,-0.0458380000,-1.7048527909,-1.6590147909
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-04-30 20:00,2022-05-03 20:00,-2.8942687696,2022-04-30 16:00,-0.0057360000,-0.0198340000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0068850000,1.9984834642,2.0053684642
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-05 12:00,2022-05-08 12:00,-6.4525988474,2022-05-05 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0430670000,-8.5929809655,-8.6360479655
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-08 00:00,2022-05-11 00:00,-3.4850122234,2022-05-08 00:00,0.0098670000,0.0271490000,funding_neutral,0.0014482000,0.0100000000,0.0827220000,-7.5275913598,-7.6103133598
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-09 16:00,2022-05-12 16:00,-4.7806547352,2022-05-09 16:00,0.0097690000,0.0291930000,funding_neutral,0.0014482000,0.0100000000,-0.0757610000,-15.4673420527,-15.3915810527
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-11 12:00,2022-05-14 12:00,-6.2350797759,2022-05-11 08:00,0.0100000000,0.0275980000,funding_high,0.0014482000,0.0100000000,-0.1329940000,-14.2546968017,-14.1217028017
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-11 16:00,2022-05-14 16:00,-6.7168865455,2022-05-11 16:00,0.0076390000,0.0252370000,funding_neutral,0.0014482000,0.0100000000,-0.1337490000,-5.9023128871,-5.7685638871
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-12 00:00,2022-05-15 00:00,-5.5938951524,2022-05-12 00:00,-0.0186020000,-0.0009630000,funding_low_or_negative,0.0014482000,0.0100000000,-0.1051470000,2.1396986680,2.2448456680
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-12 04:00,2022-05-15 04:00,-2.8428864060,2022-05-12 00:00,-0.0186020000,-0.0009630000,funding_low_or_negative,0.0014482000,0.0100000000,-0.1051470000,6.1351862217,6.2403332217
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-13 20:00,2022-05-16 20:00,-2.7048045006,2022-05-13 16:00,-0.0027420000,-0.0278570000,funding_low_or_negative,0.0014482000,0.0100000000,0.0650070000,0.6927271804,0.6277201804
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-16 00:00,2022-05-19 00:00,-3.2740258103,2022-05-16 00:00,0.0100000000,0.0243040000,funding_high,0.0014482000,0.0100000000,-0.0048200000,-6.0809472658,-6.0761272658
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-16 04:00,2022-05-19 04:00,-3.1444993258,2022-05-16 00:00,0.0100000000,0.0243040000,funding_high,0.0014482000,0.0100000000,-0.0048200000,-3.0199142012,-3.0150942012
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-18 12:00,2022-05-21 12:00,-3.7748469747,2022-05-18 08:00,-0.0015370000,0.0064180000,funding_low_or_negative,0.0014482000,0.0100000000,0.0256250000,1.2351387191,1.2095137191
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-18 20:00,2022-05-21 20:00,-3.4124490517,2022-05-18 16:00,-0.0072180000,-0.0016480000,funding_low_or_negative,0.0014482000,0.0100000000,0.0324830000,3.0828778527,3.0503948527
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-20 12:00,2022-05-23 12:00,-4.6587928932,2022-05-20 08:00,0.0100000000,0.0237570000,funding_high,0.0014482000,0.0100000000,0.0532130000,5.1680778651,5.1148648651
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-23 16:00,2022-05-26 16:00,-4.1528458697,2022-05-23 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,-0.0001750000,-8.1167351290,-8.1165601290
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-26 08:00,2022-05-29 08:00,-5.8682104215,2022-05-26 08:00,0.0032870000,0.0197110000,funding_neutral,0.0014482000,0.0100000000,0.0321260000,-0.8052948396,-0.8374208396
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-05-31 16:00,2022-06-03 16:00,-2.7741956456,2022-05-31 16:00,0.0100000000,0.0277610000,funding_high,0.0014482000,0.0100000000,0.0477210000,-9.9409127962,-9.9886337962
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-01 12:00,2022-06-04 12:00,-3.0555874601,2022-06-01 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0477210000,-5.5618469298,-5.6095679298
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-01 16:00,2022-06-04 16:00,-3.1749555973,2022-06-01 16:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,0.0407210000,-2.7461947388,-2.7869157388
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-03 08:00,2022-06-06 08:00,-2.8842103588,2022-06-03 08:00,0.0100000000,0.0188610000,funding_high,0.0014482000,0.0100000000,0.0598520000,8.0219466506,7.9620946506
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-07 00:00,2022-06-10 00:00,-5.7024951430,2022-06-07 00:00,0.0100000000,0.0295970000,funding_high,0.0014482000,0.0100000000,0.0605470000,2.0140203585,1.9534733585
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-10 12:00,2022-06-13 12:00,-2.5614359458,2022-06-10 08:00,0.0100000000,0.0300000000,funding_high,0.0014482000,0.0100000000,-0.0736420000,-33.9453922525,-33.8717502525
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-10 16:00,2022-06-13 16:00,-3.4219056688,2022-06-10 16:00,-0.0108460000,0.0091540000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0679400000,-30.6276083505,-30.5596683505
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-11 08:00,2022-06-14 08:00,-5.6436900111,2022-06-11 08:00,-0.0186050000,-0.0429460000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0449670000,-29.3400737281,-29.2951067281
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-11 12:00,2022-06-14 12:00,-3.7734470764,2022-06-11 08:00,-0.0186050000,-0.0429460000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0449670000,-19.3450731921,-19.3001061921
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-12 00:00,2022-06-15 00:00,-4.3955793532,2022-06-12 00:00,-0.0060250000,-0.0339200000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0380210000,-22.3557755983,-22.3177545983
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-12 16:00,2022-06-15 16:00,-3.0832484479,2022-06-12 16:00,-0.0068270000,-0.0227660000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0386620000,-23.3881318954,-23.3494698954
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-12 20:00,2022-06-15 20:00,-3.0711677633,2022-06-12 16:00,-0.0068270000,-0.0227660000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0386620000,-14.7943967791,-14.7557347791
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-13 00:00,2022-06-16 00:00,-6.0334126393,2022-06-13 00:00,0.0015790000,-0.0151620000,funding_neutral,0.0014482000,0.0100000000,-0.0416850000,-11.0016217522,-10.9599367522
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-13 04:00,2022-06-16 04:00,-5.1159662284,2022-06-13 00:00,0.0015790000,-0.0151620000,funding_neutral,0.0014482000,0.0100000000,-0.0416850000,-9.6486599625,-9.6069749625
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-13 08:00,2022-06-16 08:00,-5.9575762653,2022-06-13 08:00,-0.0002190000,-0.0054670000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0348500000,-8.4624277750,-8.4275777750
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-14 00:00,2022-06-17 00:00,-2.9969691558,2022-06-14 00:00,-0.0040660000,-0.0094290000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0484700000,-9.1433028055,-9.0948328055
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-14 08:00,2022-06-17 08:00,-5.4582553074,2022-06-14 08:00,-0.0050610000,-0.0142710000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0490430000,-7.2894543704,-7.2404113704
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-14 16:00,2022-06-17 16:00,-3.6245939037,2022-06-14 16:00,-0.0029990000,-0.0121260000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0610260000,-11.0472427544,-10.9862167544
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-15 00:00,2022-06-18 00:00,-3.0069562155,2022-06-15 00:00,-0.0053700000,-0.0134300000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0629330000,-8.3171113128,-8.2541783128
ETHUSDT,lower,5pct,-2.5346979200,18,72,2022-06-15 04:00,2022-06-18 04:00,-6.9453300205,2022-06-15 00:00,-0.0053700000,-0.0134300000,funding_low_or_negative,0.0014482000,0.0100000000,-0.0629330000,-8.6415119113,-8.5785789113
