symbol,oi_timestamp,oi_time_ms,open_interest_contracts,open_interest_value_usdt,cmc_circulating_supply
BTCUSDT,2026-05-13 12:00:00,1778673600000,104732.6620000000,8427092355.3041229248,20028553.0000000000
BTCUSDT,2026-05-13 16:00:00,1778688000000,103812.6430000000,8179885154.9125585556,20028553.0000000000
BTCUSDT,2026-05-13 20:00:00,1778702400000,104354.3570000000,8307110481.2353954315,20028553.0000000000
BTCUSDT,2026-05-14 00:00:00,1778716800000,104290.4460000000,8269001740.5371999741,20028553.0000000000
BTCUSDT,2026-05-14 04:00:00,1778731200000,104078.2580000000,8223338687.6756258011,20028981.0000000000
BTCUSDT,2026-05-14 08:00:00,1778745600000,103914.9120000000,8282008094.9088001251,20028981.0000000000
BTCUSDT,2026-05-14 12:00:00,1778760000000,104053.2360000000,8242743574.9175996780,20028981.0000000000
BTCUSDT,2026-05-14 16:00:00,1778774400000,107392.8120000000,8726043634.6235466003,20028981.0000000000
BTCUSDT,2026-05-14 20:00:00,1778788800000,110705.2170000000,9008504187.1145992279,20028981.0000000000
BTCUSDT,2026-05-15 00:00:00,1778803200000,110454.0920000000,8952198019.6569938660,20028981.0000000000
BTCUSDT,2026-05-15 04:00:00,1778817600000,109899.3120000000,8904338986.3824005127,20029465.0000000000
BTCUSDT,2026-05-15 08:00:00,1778832000000,107932.2580000000,8719121723.6276454926,20029465.0000000000
BTCUSDT,2026-05-15 12:00:00,1778846400000,107792.2130000000,8686195353.2360992432,20029465.0000000000
BTCUSDT,2026-05-15 16:00:00,1778860800000,102412.3510000000,8102660386.4180002213,20029465.0000000000
BTCUSDT,2026-05-15 20:00:00,1778875200000,102046.5260000000,8073819090.5939998627,20029465.0000000000
BTCUSDT,2026-05-16 00:00:00,1778889600000,101877.6530000000,8055883721.0872993469,20029465.0000000000
BTCUSDT,2026-05-16 04:00:00,1778904000000,101967.9320000000,8061250526.1896781921,20029921.0000000000
BTCUSDT,2026-05-16 08:00:00,1778918400000,101105.5300000000,7920030918.6789999008,20029921.0000000000
BTCUSDT,2026-05-16 12:00:00,1778932800000,101095.8840000000,7889775527.0699996948,20029921.0000000000
BTCUSDT,2026-05-16 16:00:00,1778947200000,101929.1530000000,7970258382.5972995758,20029921.0000000000
BTCUSDT,2026-05-16 20:00:00,1778961600000,101906.8390000000,7971544881.0216188431,20029921.0000000000
BTCUSDT,2026-05-17 00:00:00,1778976000000,101884.1430000000,7958085954.3439235687,20029921.0000000000
BTCUSDT,2026-05-17 04:00:00,1778990400000,102525.5450000000,7996181982.5453472137,20030353.0000000000
BTCUSDT,2026-05-17 08:00:00,1779004800000,102409.3190000000,8002179598.4048500061,20030353.0000000000
BTCUSDT,2026-05-17 12:00:00,1779019200000,102096.7930000000,8001842558.3183507919,20030353.0000000000
BTCUSDT,2026-05-17 16:00:00,1779033600000,102476.7500000000,7993929091.8282976151,20030353.0000000000
BTCUSDT,2026-05-17 20:00:00,1779048000000,102497.1940000000,8032859081.7021713257,20030353.0000000000
BTCUSDT,2026-05-18 00:00:00,1779062400000,100861.4840000000,7810057721.3140001297,20030353.0000000000
BTCUSDT,2026-05-18 04:00:00,1779076800000,101421.7220000000,7799330421.8000001907,20030493.0000000000
BTCUSDT,2026-05-18 08:00:00,1779091200000,102231.3690000000,7875853552.0755004883,20030493.0000000000
BTCUSDT,2026-05-18 12:00:00,1779105600000,102324.2490000000,7905070088.9199008942,20030493.0000000000
BTCUSDT,2026-05-18 16:00:00,1779120000000,106101.4830000000,8104519338.3618001938,20030493.0000000000
BTCUSDT,2026-05-18 20:00:00,1779134400000,104677.6620000000,8048414204.7911996841,20030493.0000000000
BTCUSDT,2026-05-19 00:00:00,1779148800000,104459.0240000000,8039490310.0143995285,20030493.0000000000
BTCUSDT,2026-05-19 04:00:00,1779163200000,104785.0230000000,8042240036.7476987839,20031265.0000000000
BTCUSDT,2026-05-19 08:00:00,1779177600000,104554.6200000000,8071658485.8479995728,20031265.0000000000
BTCUSDT,2026-05-19 12:00:00,1779192000000,104629.4460000000,8022682493.8865995407,20031265.0000000000
BTCUSDT,2026-05-19 16:00:00,1779206400000,106057.0780000000,8111595313.7974004745,20031265.0000000000
BTCUSDT,2026-05-19 20:00:00,1779220800000,104080.0400000000,7991265471.1999998093,20031265.0000000000
BTCUSDT,2026-05-20 00:00:00,1779235200000,103836.6910000000,7974657868.8000001907,20031265.0000000000
BTCUSDT,2026-05-20 04:00:00,1779249600000,103091.8840000000,7906075347.2063999176,20031690.0000000000
BTCUSDT,2026-05-20 08:00:00,1779264000000,102751.4330000000,7937548199.2500000000,20031690.0000000000
BTCUSDT,2026-05-20 12:00:00,1779278400000,103159.9050000000,7979865628.1443805695,20031690.0000000000
BTCUSDT,2026-05-20 16:00:00,1779292800000,102383.2400000000,7926829106.4086894989,20031690.0000000000
BTCUSDT,2026-05-20 20:00:00,1779307200000,102116.3620000000,7927354451.8772001266,20031690.0000000000
BTCUSDT,2026-05-21 00:00:00,1779321600000,101591.3060000000,7874378647.9259119034,20031690.0000000000
BTCUSDT,2026-05-21 04:00:00,1779336000000,101965.0190000000,7957316557.6956787109,20032175.0000000000
BTCUSDT,2026-05-21 08:00:00,1779350400000,101416.6800000000,7895319092.3467779160,20032175.0000000000
BTCUSDT,2026-05-21 12:00:00,1779364800000,101216.4660000000,7809589232.1017999649,20032175.0000000000
BTCUSDT,2026-05-21 16:00:00,1779379200000,101675.6890000000,7852399213.6119794846,20032175.0000000000
BTCUSDT,2026-05-21 20:00:00,1779393600000,100781.4150000000,7827128127.1260004044,20032175.0000000000
BTCUSDT,2026-05-22 00:00:00,1779408000000,100697.6160000000,7812745374.4991998672,20032175.0000000000
BTCUSDT,2026-05-22 04:00:00,1779422400000,100903.8370000000,7844254197.9963006973,20032571.0000000000
BTCUSDT,2026-05-22 08:00:00,1779436800000,100666.1400000000,7788217120.1520004272,20032571.0000000000
BTCUSDT,2026-05-22 12:00:00,1779451200000,100848.7910000000,7805238613.0057535172,20032571.0000000000
BTCUSDT,2026-05-22 16:00:00,1779465600000,104421.7730000000,8015228000.6533346176,20032571.0000000000
BTCUSDT,2026-05-22 20:00:00,1779480000000,104790.0890000000,7945498918.2469997406,20032571.0000000000
BTCUSDT,2026-05-23 00:00:00,1779494400000,104881.2130000000,7919307702.4762001038,20032571.0000000000
BTCUSDT,2026-05-23 04:00:00,1779508800000,105520.2280000000,7977234268.5947999954,20033068.0000000000
BTCUSDT,2026-05-23 08:00:00,1779523200000,104159.0940000000,7767476948.6808004379,20033068.0000000000
BTCUSDT,2026-05-23 12:00:00,1779537600000,105152.0310000000,7861591426.6904926300,20033068.0000000000
BTCUSDT,2026-05-23 16:00:00,1779552000000,104335.7910000000,7876333454.0820779800,20033068.0000000000
BTCUSDT,2026-05-23 20:00:00,1779566400000,104393.5570000000,7928628018.0158004761,20033068.0000000000
BTCUSDT,2026-05-24 00:00:00,1779580800000,102944.4060000000,7897513726.6373233795,20033068.0000000000
BTCUSDT,2026-05-24 04:00:00,1779595200000,102460.2260000000,7865667572.4992141724,20033565.0000000000
BTCUSDT,2026-05-24 08:00:00,1779609600000,102388.1150000000,7860468693.0995006561,20033565.0000000000
BTCUSDT,2026-05-24 12:00:00,1779624000000,101412.6510000000,7838133089.4644994736,20033565.0000000000
BTCUSDT,2026-05-24 16:00:00,1779638400000,100647.6820000000,7683816440.3034000397,20033565.0000000000
BTCUSDT,2026-05-24 20:00:00,1779652800000,100099.1650000000,7681459773.3524990082,20033565.0000000000
BTCUSDT,2026-05-25 00:00:00,1779667200000,99129.2400000000,7635290930.0640001297,20033565.0000000000
BTCUSDT,2026-05-25 04:00:00,1779681600000,99351.6530000000,7649008724.1813917160,20033975.0000000000
BTCUSDT,2026-05-25 08:00:00,1779696000000,100099.6170000000,7745157815.5664987564,20033975.0000000000
BTCUSDT,2026-05-25 12:00:00,1779710400000,99534.8780000000,7696262111.9838571548,20033975.0000000000
BTCUSDT,2026-05-25 16:00:00,1779724800000,99504.1560000000,7720258802.8187999725,20033975.0000000000
BTCUSDT,2026-05-25 20:00:00,1779739200000,99737.9030000000,7722348299.9850788116,20033975.0000000000
BTCUSDT,2026-05-26 00:00:00,1779753600000,99831.4650000000,7715266074.1236381531,20033975.0000000000
BTCUSDT,2026-05-26 04:00:00,1779768000000,99841.9370000000,7650787790.3730001450,20034500.0000000000
BTCUSDT,2026-05-26 08:00:00,1779782400000,99062.4790000000,7597165279.3763618469,20034500.0000000000
BTCUSDT,2026-05-26 12:00:00,1779796800000,98469.8270000000,7597331185.3752994537,20034500.0000000000
BTCUSDT,2026-05-26 16:00:00,1779811200000,99391.5750000000,7601895103.1525182724,20034500.0000000000
BTCUSDT,2026-05-26 20:00:00,1779825600000,98934.8150000000,7521459949.4860000610,20034500.0000000000
BTCUSDT,2026-05-27 00:00:00,1779840000000,99129.7660000000,7524053401.9415931702,20034500.0000000000
BTCUSDT,2026-05-27 04:00:00,1779854400000,99646.4110000000,7538026176.8499021530,20034928.0000000000
BTCUSDT,2026-05-27 08:00:00,1779868800000,100874.6800000000,7660645562.0819597244,20034928.0000000000
BTCUSDT,2026-05-27 12:00:00,1779883200000,100954.0780000000,7645666238.6597995758,20034928.0000000000
BTCUSDT,2026-05-27 16:00:00,1779897600000,103101.6990000000,7763557934.6999998093,20034928.0000000000
BTCUSDT,2026-05-27 20:00:00,1779912000000,102561.2930000000,7695541062.7408638000,20034928.0000000000
BTCUSDT,2026-05-28 00:00:00,1779926400000,101125.2830000000,7525541310.2939996719,20034928.0000000000
BTCUSDT,2026-05-28 04:00:00,1779940800000,102794.7610000000,7529546793.5349998474,20035365.0000000000
BTCUSDT,2026-05-28 08:00:00,1779955200000,103993.2640000000,7640145655.5611505508,20035365.0000000000
BTCUSDT,2026-05-28 12:00:00,1779969600000,104749.1500000000,7696862792.8500003815,20035365.0000000000
BTCUSDT,2026-05-28 16:00:00,1779984000000,107156.7830000000,7812981693.9009132385,20035365.0000000000
BTCUSDT,2026-05-28 20:00:00,1779998400000,105831.0050000000,7767297282.3669996262,20035365.0000000000
BTCUSDT,2026-05-29 00:00:00,1780012800000,106587.9890000000,7844000019.4108028412,20035365.0000000000
BTCUSDT,2026-05-29 04:00:00,1780027200000,106006.0910000000,7766970882.0880994797,20035871.0000000000
BTCUSDT,2026-05-29 08:00:00,1780041600000,105234.6120000000,7733481166.6560001373,20035871.0000000000
BTCUSDT,2026-05-29 12:00:00,1780056000000,105376.9950000000,7739775949.6171932220,20035871.0000000000
ETHUSDT,2026-04-30 16:00:00,1777564800000,2016230.8289999999,4566122136.7890043259,120688026.7187431753
ETHUSDT,2026-04-30 20:00:00,1777579200000,2008245.1590000000,4541834005.5507326126,120688026.7187431753
ETHUSDT,2026-05-01 00:00:00,1777593600000,2000359.6320000000,4513631477.2411203384,120688026.7187431753
ETHUSDT,2026-05-01 04:00:00,1777608000000,1987325.7700000000,4534282476.8319997787,120687804.7204604745
ETHUSDT,2026-05-01 08:00:00,1777622400000,2000922.5379999999,4559202048.9598999023,120687804.7204604745
ETHUSDT,2026-05-01 12:00:00,1777636800000,2002149.9199999999,4575553255.1744003296,120687804.7204604745
ETHUSDT,2026-05-01 16:00:00,1777651200000,1995029.7060000000,4602721219.1890668869,120687804.7204604745
ETHUSDT,2026-05-01 20:00:00,1777665600000,1985286.4590000000,4574426250.2708110809,120687804.7204604745
ETHUSDT,2026-05-02 00:00:00,1777680000000,1946089.3680000000,4465474078.4921007156,120687804.7204604745
ETHUSDT,2026-05-02 04:00:00,1777694400000,1946106.0910000000,4481980783.0846328735,120687572.6630700231
ETHUSDT,2026-05-02 08:00:00,1777708800000,1950822.4970000000,4486462562.1506595612,120687572.6630700231
ETHUSDT,2026-05-02 12:00:00,1777723200000,1950736.2320000001,4488679760.3265342712,120687572.6630700231
ETHUSDT,2026-05-02 16:00:00,1777737600000,1963768.3210000000,4532275839.5421905518,120687572.6630700231
ETHUSDT,2026-05-02 20:00:00,1777752000000,1969128.0810000000,4548961545.0413398743,120687572.6630700231
ETHUSDT,2026-05-03 00:00:00,1777766400000,1969398.2709999999,4561081710.1467828751,120687572.6630700231
ETHUSDT,2026-05-03 04:00:00,1777780800000,1976788.9550000001,4548246810.7001457214,120687480.9340537637
ETHUSDT,2026-05-03 08:00:00,1777795200000,1984791.1370000001,4581275054.5120306015,120687480.9340537637
ETHUSDT,2026-05-03 12:00:00,1777809600000,2037236.6480000000,4724086945.9477596283,120687480.9340537637
ETHUSDT,2026-05-03 16:00:00,1777824000000,2056977.4339999999,4787171193.4134883881,120687480.9340537637
ETHUSDT,2026-05-03 20:00:00,1777838400000,2069960.3620000000,4832591667.8430948257,120687480.9340537637
ETHUSDT,2026-05-04 00:00:00,1777852800000,2078940.2050000001,4826613105.7423505783,120687480.9340537637
ETHUSDT,2026-05-04 04:00:00,1777867200000,2171456.5770000000,5177009906.5920715332,120687427.1983002424
ETHUSDT,2026-05-04 08:00:00,1777881600000,2192923.0120000001,5179678760.9375686646,120687427.1983002424
ETHUSDT,2026-05-04 12:00:00,1777896000000,2131358.6120000002,4979487226.8085231781,120687427.1983002424
ETHUSDT,2026-05-04 16:00:00,1777910400000,2113526.6080000000,4963722915.2184000015,120687427.1983002424
ETHUSDT,2026-05-04 20:00:00,1777924800000,2085346.3780000000,4911685398.0741519928,120687427.1983002424
ETHUSDT,2026-05-05 00:00:00,1777939200000,2077922.2740000000,4875034226.2541399002,120687427.1983002424
ETHUSDT,2026-05-05 04:00:00,1777953600000,2101287.6080000000,5003558507.3779516220,120687385.4620621055
ETHUSDT,2026-05-05 08:00:00,1777968000000,2121339.8650000002,5047600928.3755998611,120687385.4620621055
ETHUSDT,2026-05-05 12:00:00,1777982400000,2126554.7319999998,5058308147.7244796753,120687385.4620621055
ETHUSDT,2026-05-05 16:00:00,1777996800000,2118589.2730000000,5041564521.1726398468,120687385.4620621055
ETHUSDT,2026-05-05 20:00:00,1778011200000,2091789.0220000001,4959129741.7967195511,120687385.4620621055
ETHUSDT,2026-05-06 00:00:00,1778025600000,2071426.3489999999,4887882612.9448299408,120687385.4620621055
ETHUSDT,2026-05-06 04:00:00,1778040000000,2068050.1669999999,4912423409.7218675613,120687267.1075339615
ETHUSDT,2026-05-06 08:00:00,1778054400000,2050244.1370000001,4860393794.3763923645,120687267.1075339615
ETHUSDT,2026-05-06 12:00:00,1778068800000,2323214.2640000000,5596778853.3415088654,120687267.1075339615
ETHUSDT,2026-05-06 16:00:00,1778083200000,2263326.3920000000,5337152035.3077516556,120687267.1075339615
ETHUSDT,2026-05-06 20:00:00,1778097600000,2226877.4559999998,5227533637.9326076508,120687267.1075339615
ETHUSDT,2026-05-07 00:00:00,1778112000000,2195717.6760000000,5159335639.1565132141,120687267.1075339615
ETHUSDT,2026-05-07 04:00:00,1778126400000,2299204.0950000002,5336153807.9626493454,120687222.3836519569
ETHUSDT,2026-05-07 08:00:00,1778140800000,2295387.2149999999,5379746453.8055934906,120687222.3836519569
ETHUSDT,2026-05-07 12:00:00,1778155200000,2314564.9460000000,5390644904.8834600449,120687222.3836519569
ETHUSDT,2026-05-07 16:00:00,1778169600000,2334411.2889999999,5352395170.2913274765,120687222.3836519569
ETHUSDT,2026-05-07 20:00:00,1778184000000,2329070.4730000002,5344354979.4599905014,120687222.3836519569
ETHUSDT,2026-05-08 00:00:00,1778198400000,2294594.4369999999,5254300017.5088195801,120687222.3836519569
ETHUSDT,2026-05-08 04:00:00,1778212800000,2306563.5410000002,5253705908.6065196991,120687104.0636836439
ETHUSDT,2026-05-08 08:00:00,1778227200000,2304077.8909999998,5253585422.6042566299,120687104.0636836439
ETHUSDT,2026-05-08 12:00:00,1778241600000,2300463.8180000000,5276941933.5574798584,120687104.0636836439
ETHUSDT,2026-05-08 16:00:00,1778256000000,2298729.7810000000,5270090883.2184095383,120687104.0636836439
ETHUSDT,2026-05-08 20:00:00,1778270400000,2247577.5710000000,5203231979.9678401947,120687104.0636836439
ETHUSDT,2026-05-09 00:00:00,1778284800000,2238183.0370000000,5161622116.0760116577,120687104.0636836439
ETHUSDT,2026-05-09 04:00:00,1778299200000,2244353.6839999999,5194207897.8000593185,120686916.6636782438
ETHUSDT,2026-05-09 08:00:00,1778313600000,2250656.6820000000,5206976908.2142019272,120686916.6636782438
ETHUSDT,2026-05-09 12:00:00,1778328000000,2257362.9630000000,5223769494.8241796494,120686916.6636782438
ETHUSDT,2026-05-09 16:00:00,1778342400000,2221735.7999999998,5147457574.1283321381,120686916.6636782438
ETHUSDT,2026-05-09 20:00:00,1778356800000,2180631.8560000001,5083336338.4772796631,120686916.6636782438
ETHUSDT,2026-05-10 00:00:00,1778371200000,2168741.6430000002,5042997724.0144891739,120686916.6636782438
ETHUSDT,2026-05-10 04:00:00,1778385600000,2164041.6940000001,5036281711.6875505447,120686647.9675222933
ETHUSDT,2026-05-10 08:00:00,1778400000000,2172788.8799999999,5054580499.4328002930,120686647.9675222933
ETHUSDT,2026-05-10 12:00:00,1778414400000,2178661.6790000000,5058290046.1236677170,120686647.9675222933
ETHUSDT,2026-05-10 16:00:00,1778428800000,2177656.0759999999,5110501502.5960397720,120686647.9675222933
ETHUSDT,2026-05-10 20:00:00,1778443200000,2112794.7130000000,4995893250.4126701355,120686647.9675222933
ETHUSDT,2026-05-11 00:00:00,1778457600000,2069604.9490000000,4905166369.3245687485,120686647.9675222933
ETHUSDT,2026-05-11 04:00:00,1778472000000,2048218.1459999999,4771201278.0182399750,120686604.0725391954
ETHUSDT,2026-05-11 08:00:00,1778486400000,2059957.8459999999,4798713001.4139204025,120686604.0725391954
ETHUSDT,2026-05-11 12:00:00,1778500800000,2073591.6129999999,4841235074.7872304916,120686604.0725391954
ETHUSDT,2026-05-11 16:00:00,1778515200000,2095574.5750000000,4887718138.7299995422,120686604.0725391954
ETHUSDT,2026-05-11 20:00:00,1778529600000,2067809.7160000000,4837413371.5132398605,120686604.0725391954
ETHUSDT,2026-05-12 00:00:00,1778544000000,2066572.2130000000,4832926035.4297838211,120686604.0725391954
ETHUSDT,2026-05-12 04:00:00,1778558400000,2109779.7910000002,4869920300.3736600876,120686531.0558494925
ETHUSDT,2026-05-12 08:00:00,1778572800000,2136192.4169999999,4900900152.6629724503,120686531.0558494925
ETHUSDT,2026-05-12 12:00:00,1778587200000,2192166.8240000000,5011096064.6498403549,120686531.0558494925
ETHUSDT,2026-05-12 16:00:00,1778601600000,2249414.5950000002,5085635736.5768070221,120686531.0558494925
ETHUSDT,2026-05-12 20:00:00,1778616000000,2251501.4479999999,5142204157.0872001648,120686531.0558494925
ETHUSDT,2026-05-13 00:00:00,1778630400000,2230684.3790000002,5072363774.8885135651,120686531.0558494925
