annual_candidate_id,candidate_id,candidate_label,event_set,source_phase,entry_model,symbol,shock_side,shock_level,direction,vol_regime_filter,threshold_pct,horizon_bars,horizon_hours,is_nonoverlap,year,is_partial_year,event_count,total_event_count,annual_event_share_pct,mean_return_pct,median_return_pct,return_std_pct,return_t_stat,win_rate_pct,profit_factor,mean_mae_pct,worst_mae_pct,mean_mfe_pct,best_mfe_pct,final_cumulative_log_return_pct,final_cumulative_return_pct,max_drawdown_pct,annual_status
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2020,True,33,633,5.2132701422,2.2953772049,1.8296781729,4.8127288723,2.7398049009,72.7272727273,3.8448963536,,,,,75.7474477612,113.2882769538,-12.6103677860,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2021,False,227,633,35.8609794629,0.8784577268,0.4224881092,6.3903174603,2.0711490886,52.8634361233,1.4208060367,,,,,199.4099039823,634.5581968853,-69.6790277999,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2022,False,149,633,23.5387045814,-1.0017184844,0.0736037911,6.3983419690,-1.9110470260,50.3355704698,0.6369674373,,,,,-149.2560541789,-77.5203682380,-86.9072692392,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2023,False,39,633,6.1611374408,0.8981951212,0.6089181650,3.2908736366,1.7044795254,66.6666666667,2.2586750507,,,,,35.0296097285,41.9487792856,-9.0895680543,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2024,False,95,633,15.0078988942,0.8820223117,0.5960072283,3.7875297032,2.2697881611,55.7894736842,1.8073896671,,,,,83.7921196152,131.1556705733,-25.4380196976,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2025,False,62,633,9.7946287520,0.8824224651,0.7474114030,3.7639225933,1.8460000880,58.0645161290,1.8005405817,,,,,54.7101928384,72.8237198106,-25.1559284199,OK
phase2_close:BTCUSDT_lower5_all_close_h48_long,BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,False,2026,True,28,633,4.4233807267,0.7243602090,0.6875471680,4.8474978503,0.7907077143,67.8571428571,1.4940823747,,,,,20.2820858514,22.4853026601,-28.4268262885,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2020,True,54,635,8.5039370079,0.0354865564,0.0877174342,1.2374089060,0.2107402545,53.7037037037,1.0892890101,,,,,1.9162740459,1.9347524203,-10.1389806327,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2021,False,255,635,40.1574803150,0.0483692463,0.1127118676,2.1879148500,0.3530278717,53.3333333333,1.0685363368,,,,,12.3341578077,13.1270772255,-20.6858821325,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2022,False,112,635,17.6377952756,0.2997793100,0.1841902013,1.5292778722,2.0745517003,57.1428571429,1.7163491455,,,,,33.5752827233,39.8993189055,-11.4115285507,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2023,False,58,635,9.1338582677,-0.4186423354,-0.2044914655,1.8784468675,-1.6972984937,41.3793103448,0.4855079881,,,,,-24.2812554518,-21.5581464298,-22.0694063489,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2024,False,88,635,13.8582677165,0.1480457430,0.1259510087,1.3383270698,1.0377076004,54.5454545455,1.3448907480,,,,,13.0280253820,13.9147589056,-6.8316922102,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2025,False,46,635,7.2440944882,0.0982303699,0.1516772220,0.9888188359,0.6737642519,54.3478260870,1.2959186935,,,,,4.5185970173,4.6222407980,-4.5506953847,OK
phase2_close:BTCUSDT_upper5_all_close_h4_short,BTCUSDT_upper5_all_close_h4_short,P2 BTC upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,upper,5pct,short,all,1.9012904090,1,4,False,2026,True,22,635,3.4645669291,-0.6437852432,-0.2914379582,1.3876118118,-2.1761276641,40.9090909091,0.2705499732,,,,,-14.1632753508,-13.2060054136,-14.4505491399,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2020,True,40,635,6.2992125984,0.9231121643,1.0802682890,4.5777222985,1.2753665621,67.5000000000,1.7082322452,,,,,36.9244865729,44.6641793305,-20.4598343062,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2021,False,212,635,33.3858267717,0.8317637960,1.3888501217,7.0349885620,1.7214901726,62.2641509434,1.3764207752,,,,,176.3339247519,483.1879003659,-65.0315679580,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2022,False,156,635,24.5669291339,-0.4359800033,-0.1342476682,5.9201046805,-0.9198128731,48.0769230769,0.8181999272,,,,,-68.0128805082,-49.3448258275,-80.3979786459,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2023,False,30,635,4.7244094488,0.7890759722,1.1280205130,2.8667939561,1.5075890218,63.3333333333,1.9862462836,,,,,23.6722791674,26.7089821239,-6.5229438325,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2024,False,59,635,9.2913385827,0.5722286592,0.9696540756,4.8062834401,0.9145053111,61.0169491525,1.4145104031,,,,,33.7614908931,40.1600655572,-27.2753224243,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2025,False,107,635,16.8503937008,0.4061527395,0.0618372971,4.5985838468,0.9136022622,50.4672897196,1.2653885784,,,,,43.4583431252,54.4319609654,-28.7596147422,OK
phase2_close:ETHUSDT_lower5_all_close_h24_long,ETHUSDT_lower5_all_close_h24_long,P2 ETH lower5 all close 24H long,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,False,2026,True,31,635,4.8818897638,-0.7612319089,-0.8618180453,4.0824267143,-1.0381961983,35.4838709677,0.5806535288,,,,,-23.5981891770,-21.0205024408,-25.8384011818,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2020,True,47,635,7.4015748031,0.0321305309,0.1063024138,1.6612032257,0.1326001651,57.4468085106,1.0560700531,,,,,1.5101349519,1.5215951050,-6.7964013116,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2021,False,255,635,40.1574803150,-0.0264070097,0.0178245391,2.5810699691,-0.1633764809,50.5882352941,0.9714521880,,,,,-6.7337874709,-6.5120724095,-30.2563751950,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2022,False,120,635,18.8976377953,0.2914131090,0.2147188234,2.2282554783,1.4326322534,59.1666666667,1.4483026244,,,,,34.9695730793,41.8635835718,-14.2998790121,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2023,False,39,635,6.1417322835,-0.2735398157,-0.0685003424,1.3764367957,-1.2410708628,46.1538461538,0.5588108076,,,,,-10.6680528127,-10.1187227473,-11.8246882641,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2024,False,59,635,9.2913385827,0.0226592153,0.1758358711,1.7120301531,0.1016621904,55.9322033898,1.0366644517,,,,,1.3368937043,1.3458700852,-11.3285207036,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2025,False,90,635,14.1732283465,-0.0239754044,-0.0091265545,1.9948249962,-0.1140203564,48.8888888889,0.9657944403,,,,,-2.1577863951,-2.1346727308,-16.2253112698,OK
phase2_close:ETHUSDT_upper5_all_close_h4_short,ETHUSDT_upper5_all_close_h4_short,P2 ETH upper5 all close 4H short,phase2_close,phase2_best_5pct,close_to_close,ETHUSDT,upper,5pct,short,all,2.5346196347,1,4,False,2026,True,25,635,3.9370078740,-0.3132440040,0.1210278802,1.3713475786,-1.1421028807,56.0000000000,0.5272495908,,,,,-7.8311000998,-7.5323193589,-11.3360715469,OK
