candidate_id,candidate_label,source_phase,symbol,shock_side,shock_level,direction,vol_regime_filter,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,entry_timestamp,exit_timestamp,signal_return_pct,vol_regime,vol20_pct,signal_close,entry_open,exit_close,forward_low,forward_high,entry_gap_pct,close_to_close_return_pct,next_open_return_pct,mae_pct,mfe_pct
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2025-12-12 12:00,2025-12-12 16:00,2025-12-13 12:00,-5.3503716054,Q5_high,2.1730965537,3070.0000000000,3068.8800000000,3112.5300000000,3047.8500000000,3140.0000000000,-0.0364887410,1.3758338699,1.4123226110,-0.6876250174,2.2910125731
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2025-12-15 12:00,2025-12-15 16:00,2025-12-16 12:00,-4.6721465289,Q4_higher,1.6935424138,3014.2100000000,3014.0200000000,2972.0500000000,2864.3600000000,3016.6300000000,-0.0063036745,-1.4085822226,-1.4022785481,-5.0929796359,0.0865578391
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2025-12-17 16:00,2025-12-17 20:00,2025-12-18 16:00,-3.1029158346,Q4_higher,1.4999407631,2824.0000000000,2817.7900000000,2779.1000000000,2779.1000000000,2995.3000000000,-0.2201429868,-1.6027185351,-1.3825755483,-1.3825755483,6.1091503733
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2025-12-18 16:00,2025-12-18 20:00,2025-12-19 16:00,-6.3160102230,Q5_high,2.1337958673,2779.1000000000,2786.1700000000,2984.5000000000,2774.6000000000,3016.6800000000,0.2540758599,7.1305094347,6.8764335748,-0.4161300214,7.9488996045
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-20 12:00,2026-01-20 16:00,2026-01-21 12:00,-2.7218903367,Q2_lower,1.0055755265,3027.6100000000,3034.1700000000,3003.5000000000,2902.0300000000,3040.9300000000,0.2164381604,-0.7995254086,-1.0159635690,-4.4527418891,0.2225478688
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-25 16:00,2026-01-25 20:00,2026-01-26 16:00,-3.9012953891,Q2_lower,0.9513698104,2814.2000000000,2816.0100000000,2921.6400000000,2788.5100000000,2950.0000000000,0.0642960054,3.7467073081,3.6824113027,-0.9813586427,4.6484180926
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-29 12:00,2026-01-29 16:00,2026-01-30 12:00,-3.7455895040,Q3_mid,1.2489173183,2822.1300000000,2819.8300000000,2729.1100000000,2684.7700000000,2858.6200000000,-0.0815319544,-3.3516370270,-3.2701050726,-4.9081536233,1.3662391455
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-30 00:00,2026-01-30 04:00,2026-01-31 00:00,-2.9220255425,Q3_mid,1.3858246288,2741.1900000000,2737.4500000000,2696.5800000000,2636.7500000000,2772.1400000000,-0.1365302550,-1.6407829242,-1.5042526692,-3.7479731961,1.2592754967
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-31 12:00,2026-01-31 16:00,2026-02-01 12:00,-4.2139282993,Q4_higher,1.4917326172,2529.2900000000,2534.4300000000,2323.2100000000,2242.7700000000,2552.2700000000,0.2030128745,-8.4988780897,-8.7018909642,-12.2257050648,0.7014399570
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-01-31 16:00,2026-01-31 20:00,2026-02-01 16:00,-5.7842634281,Q4_higher,1.7771196882,2387.1400000000,2385.4200000000,2315.5500000000,2285.3700000000,2476.7800000000,-0.0720787198,-3.0448756349,-2.9727969152,-4.2847272626,3.7584119980
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-01 12:00,2026-02-01 16:00,2026-02-02 12:00,-3.7062715135,Q5_high,2.0169708459,2323.2100000000,2308.4000000000,2369.8900000000,2159.1400000000,2395.3000000000,-0.6395206192,1.9893690521,2.6288896713,-6.6844649589,3.6953840124
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-03 16:00,2026-02-03 20:00,2026-02-04 16:00,-4.2185189399,Q5_high,2.3987053962,2207.1300000000,2207.6600000000,2184.0800000000,2077.4900000000,2351.4000000000,0.0240102022,-1.0498341780,-1.0738443802,-6.0772696792,6.3077764401
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-04 12:00,2026-02-04 16:00,2026-02-05 12:00,-4.6354578422,Q5_high,2.1457829479,2154.2500000000,2153.3000000000,1961.5000000000,1926.8800000000,2192.7600000000,-0.0441086007,-9.3733148470,-9.3292062463,-11.1099434600,1.8159475192
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-05 12:00,2026-02-05 16:00,2026-02-06 12:00,-5.7706030602,Q5_high,2.3874486129,1961.5000000000,1961.6700000000,1982.1500000000,1749.2700000000,2018.3700000000,0.0086664611,1.0472627507,1.0385962896,-11.4597593228,2.8494103698
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-05 20:00,2026-02-06 00:00,2026-02-06 20:00,-5.4688597437,Q5_high,2.2573425800,1825.6000000000,1826.8500000000,2064.3900000000,1749.2700000000,2093.6000000000,0.0684472093,12.2926083133,12.2241611039,-4.3394614169,13.6291900015
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-10 04:00,2026-02-10 08:00,2026-02-11 04:00,-2.7887954843,Q4_higher,1.7559743008,2008.1000000000,2009.4500000000,1953.9800000000,1938.7200000000,2045.5300000000,0.0672051400,-2.7320683233,-2.7992734632,-3.5833091285,1.7795871834
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-11 04:00,2026-02-11 08:00,2026-02-12 04:00,-2.8266403917,Q4_higher,1.6608990896,1953.9800000000,1949.0300000000,1970.4000000000,1905.0000000000,2015.6600000000,-0.2536505238,0.8368249671,1.0904754908,-2.2849804337,3.3614872276
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-15 12:00,2026-02-15 16:00,2026-02-16 12:00,-2.6059466445,Q4_higher,1.5115073524,2008.9400000000,2010.8300000000,1956.5000000000,1930.0900000000,2022.3500000000,0.0940352378,-2.6450057114,-2.7390409492,-4.0980938206,0.5712629403
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-15 16:00,2026-02-15 20:00,2026-02-16 16:00,-3.2808074738,Q4_higher,1.6710724566,1944.1000000000,1941.9800000000,1977.3800000000,1935.8400000000,2022.3500000000,-0.1091073890,1.6973591094,1.8064664983,-0.3166730344,4.0552130409
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-23 00:00,2026-02-23 04:00,2026-02-24 00:00,-4.9587505318,Q3_mid,1.2696944192,1863.1900000000,1863.3000000000,1831.8700000000,1812.0100000000,1935.0900000000,0.0059036788,-1.6952769428,-1.7011806216,-2.7912382882,3.7804727777
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-27 08:00,2026-02-27 12:00,2026-02-28 08:00,-3.5611254761,Q4_higher,1.6952697042,1962.6000000000,1961.8600000000,1862.2800000000,1836.2400000000,1968.9400000000,-0.0377121952,-5.2468581301,-5.2091459348,-6.6173000228,0.3602324034
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-02-28 04:00,2026-02-28 08:00,2026-03-01 04:00,-3.0234940921,Q4_higher,1.8822380735,1867.6300000000,1863.7600000000,2005.6700000000,1845.4000000000,2053.3600000000,-0.2074294774,7.1307922144,7.3382216918,-0.9899896447,9.6881523197
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-05 12:00,2026-03-05 16:00,2026-03-06 12:00,-2.7078647593,Q5_high,2.0383386503,2080.9800000000,2087.2100000000,1978.4300000000,1967.2000000000,2098.2800000000,0.2989309335,-5.0535335722,-5.3524645058,-5.9217034017,0.5289715571
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-06 12:00,2026-03-06 16:00,2026-03-07 12:00,-3.6121386865,Q5_high,1.9342106239,1978.4300000000,1976.8200000000,1981.2600000000,1956.0900000000,1995.9800000000,-0.0814107876,0.1429405071,0.2243512947,-1.0541910178,0.9645664797
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-18 12:00,2026-03-18 16:00,2026-03-19 12:00,-3.6516014194,Q4_higher,1.6191266368,2187.9000000000,2187.0300000000,2119.0000000000,2100.0000000000,2233.1000000000,-0.0397720654,-3.1997900390,-3.1600179736,-4.0607114292,2.0846295637
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-21 20:00,2026-03-22 00:00,2026-03-22 20:00,-3.2299478243,Q2_lower,1.0928850219,2083.9700000000,2079.3400000000,2052.8500000000,2026.8100000000,2125.6500000000,-0.2224192726,-1.5045656836,-1.2821464110,-2.5587407175,2.2027102289
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-26 08:00,2026-03-26 12:00,2026-03-27 08:00,-2.6882505715,Q3_mid,1.4375257146,2068.1100000000,2067.7900000000,1991.6900000000,1983.5400000000,2092.7900000000,-0.0154742620,-3.7651622159,-3.7496879539,-4.1597276960,1.2017699881
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-03-27 08:00,2026-03-27 12:00,2026-03-28 08:00,-3.8081874201,Q3_mid,1.3411936880,1991.6900000000,1991.7700000000,1999.5900000000,1971.2800000000,2010.0000000000,0.0040166087,0.3958634983,0.3918468896,-1.0340612700,0.9111031422
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-04-02 00:00,2026-04-02 04:00,2026-04-03 00:00,-3.9558349704,Q4_higher,1.4755833482,2056.9400000000,2055.4900000000,2054.5900000000,2017.9000000000,2075.0000000000,-0.0705179206,-0.1143126892,-0.0437947687,-1.8456895658,0.9446891335
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-04-12 00:00,2026-04-12 04:00,2026-04-13 00:00,-3.2454648604,Q3_mid,1.2720534791,2212.9900000000,2213.1100000000,2194.0000000000,2176.0500000000,2221.1100000000,0.0054223809,-0.8618180453,-0.8672404262,-1.6887459444,0.3608304811
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-04-27 04:00,2026-04-27 08:00,2026-04-28 04:00,-3.2785928392,Q2_lower,0.9306285244,2319.2800000000,2315.0000000000,2287.8300000000,2264.3100000000,2328.4500000000,-0.1847105146,-1.3653022626,-1.1805917480,-2.2139610776,0.5793122620
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-04-29 12:00,2026-04-29 16:00,2026-04-30 12:00,-2.5743101568,Q3_mid,1.2140446569,2273.2400000000,2272.0700000000,2266.8300000000,2221.5800000000,2284.9500000000,-0.0514816383,-0.2823746885,-0.2308930502,-2.2472655794,0.5652832025
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-05-13 12:00,2026-05-13 16:00,2026-05-14 12:00,-2.9419332864,Q2_lower,0.9788832051,2234.7000000000,2238.7100000000,2298.8600000000,2238.7100000000,2299.0700000000,0.1792816252,2.8306357017,2.6513540765,0.0000000000,2.6604886219
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-05-17 20:00,2026-05-18 00:00,2026-05-18 20:00,-2.8590224779,Q1_low,0.7860180118,2131.1700000000,2130.9800000000,2130.1300000000,2077.0600000000,2157.1400000000,-0.0089156881,-0.0488113966,-0.0398957085,-2.5628535512,1.2201302454
ETHUSDT_lower5_all_h24,ETH all 24H,phase2_lower5_best,ETHUSDT,lower,5pct,long,all,-2.5346979200,6,24,2026-05-22 16:00,2026-05-22 20:00,2026-05-23 16:00,-2.6832300170,Q1_low,0.7839995709,2064.3100000000,2070.3800000000,2076.0100000000,2010.0000000000,2083.4200000000,0.2936135169,0.5651752108,0.2715616939,-2.9597443238,0.6278608906
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-13 08:00,2020-08-13 12:00,2020-08-16 08:00,-5.2842481374,,,3.8700000000,3.8700000000,3.4200000000,3.1200000000,4.0600000000,0.0000000000,-12.3613955967,-12.3613955967,-21.5421505220,4.7928466572
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-14 12:00,2020-08-14 16:00,2020-08-17 12:00,-3.8360867872,Q5_high,3.9118211159,3.5800000000,3.5800000000,3.1300000000,3.1000000000,3.7400000000,0.0000000000,-13.4329795861,-13.4329795861,-14.3960688922,4.3722811014
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-14 16:00,2020-08-14 20:00,2020-08-17 16:00,-5.7487090918,Q5_high,4.1058690836,3.3800000000,3.3800000000,3.1500000000,3.1000000000,3.7400000000,0.0000000000,-7.0473256657,-7.0473256657,-8.6473598004,10.1209901932
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-15 20:00,2020-08-16 00:00,2020-08-18 20:00,-6.1181156475,Q5_high,3.7701983247,3.1700000000,3.1700000000,3.3400000000,2.8100000000,3.7100000000,0.0000000000,5.2239219099,5.2239219099,-12.0547104544,15.7300288730
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-17 04:00,2020-08-17 08:00,2020-08-20 04:00,-4.5809536031,Q5_high,3.4775076309,3.2000000000,3.2000000000,3.0000000000,2.8000000000,3.7100000000,0.0000000000,-6.4538521138,-6.4538521138,-13.3531392625,14.7881066814
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-17 12:00,2020-08-17 16:00,2020-08-20 12:00,-4.9854560225,Q5_high,3.6547121271,3.1300000000,3.1300000000,3.3300000000,2.8000000000,3.7100000000,0.0000000000,6.1939299440,6.1939299440,-11.1413587371,16.9998872067
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-18 20:00,2020-08-19 00:00,2020-08-21 20:00,-5.5327063957,Q5_high,4.0009690030,3.3400000000,3.3300000000,2.9300000000,2.8000000000,3.4900000000,-0.2998502996,-13.0968383960,-12.7969880963,-17.3352886811,4.6929432222
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-19 00:00,2020-08-19 04:00,2020-08-22 00:00,-7.1348080797,Q5_high,4.2862614072,3.1100000000,3.1000000000,2.8100000000,2.8000000000,3.4500000000,-0.3220614700,-10.1438242845,-9.8217628145,-10.1782694310,10.6972119552
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-20 20:00,2020-08-21 00:00,2020-08-23 20:00,-3.9821494187,Q5_high,3.9558552868,3.2000000000,3.2000000000,3.2500000000,2.7400000000,3.4000000000,0.0000000000,1.5504186536,1.5504186536,-15.5192889406,6.0624621816
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-21 20:00,2020-08-22 00:00,2020-08-24 20:00,-4.0139167590,Q5_high,3.4354228193,2.9300000000,2.9200000000,3.3400000000,2.7400000000,3.6200000000,-0.3418806749,13.0968383960,13.4387190708,-6.3625695880,21.4890409557
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-22 00:00,2020-08-22 04:00,2020-08-25 00:00,-4.1817939683,Q5_high,3.2503041281,2.8100000000,2.8200000000,3.1500000000,2.7400000000,3.6200000000,0.3552401604,11.4217969492,11.0665567888,-2.8778964550,24.9737140888
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-23 20:00,2020-08-24 00:00,2020-08-26 20:00,-4.2174925051,Q5_high,3.4402382387,3.2500000000,3.2700000000,3.5700000000,3.0000000000,3.8000000000,0.6134988568,9.3910599450,8.7775610882,-8.6177696241,15.0211081823
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-24 16:00,2020-08-24 20:00,2020-08-27 16:00,-5.6311171563,Q5_high,3.6497816740,3.2800000000,3.2800000000,3.3700000000,3.0000000000,3.8600000000,0.0000000000,2.7069321968,2.7069321968,-8.9231133728,16.2823761081
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-25 00:00,2020-08-25 04:00,2020-08-28 00:00,-5.8568354151,Q5_high,3.8615671329,3.1500000000,3.1500000000,3.7600000000,3.0000000000,3.8600000000,0.0000000000,17.7016504564,17.7016504564,-4.8790164169,20.3264730639
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-27 08:00,2020-08-27 12:00,2020-08-30 08:00,-8.1620528355,Q5_high,3.7170142052,3.4100000000,3.4100000000,4.5600000000,3.2400000000,4.5800000000,0.0000000000,29.0610332231,29.0610332231,-5.1138961491,29.4986706831
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-28 20:00,2020-08-29 00:00,2020-08-31 20:00,-4.3909492616,Q5_high,4.3714102193,4.0100000000,4.0100000000,4.7400000000,3.7700000000,4.8900000000,0.0000000000,16.7245894389,16.7245894389,-6.1716239859,19.8401062168
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-29 04:00,2020-08-29 08:00,2020-09-01 04:00,-3.8814704216,Q5_high,4.5012413586,3.7900000000,3.7900000000,4.6900000000,3.7700000000,4.9500000000,0.0000000000,21.3066563364,21.3066563364,-0.5291017634,26.7021557486
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-08-31 04:00,2020-08-31 08:00,2020-09-03 04:00,-5.4451319604,Q5_high,4.4758214495,4.1100000000,4.1100000000,4.3800000000,3.6600000000,4.9500000000,0.0000000000,6.3625695880,6.3625695880,-11.5959881095,18.5964548072
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-01 20:00,2020-09-02 00:00,2020-09-04 20:00,-5.8181955383,Q5_high,4.0555590550,4.3400000000,4.3200000000,3.5300000000,3.1700000000,4.4600000000,-0.4618945856,-20.6576477167,-20.1957531311,-30.9523814367,3.1893363776
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-02 08:00,2020-09-02 12:00,2020-09-05 08:00,-4.0920269789,Q5_high,4.1729399324,4.0700000000,4.0900000000,2.4800000000,2.0900000000,4.4600000000,0.4901970600,-49.5384439278,-50.0286409878,-67.1380904078,8.6603795977
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-03 00:00,2020-09-03 04:00,2020-09-06 00:00,-6.6939482675,Q5_high,3.8091946056,3.9000000000,3.9000000000,2.3000000000,2.0900000000,4.4600000000,0.0000000000,-52.8067430200,-52.8067430200,-62.3812487159,13.4172212896
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-03 08:00,2020-09-03 12:00,2020-09-06 08:00,-6.1195561027,Q5_high,4.8586806392,4.1200000000,4.1100000000,2.9500000000,2.0900000000,4.1300000000,-0.2430134853,-33.4047993010,-33.1617858156,-67.6258962531,0.4854378465
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-03 12:00,2020-09-03 16:00,2020-09-06 12:00,-8.0852096629,Q5_high,5.0394654402,3.8000000000,3.8000000000,2.8900000000,2.0900000000,4.0400000000,0.0000000000,-27.3744564608,-27.3744564608,-59.7837000756,6.1243625241
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-03 20:00,2020-09-04 00:00,2020-09-06 20:00,-9.2457110822,Q5_high,5.2786829672,3.5100000000,3.5100000000,3.0900000000,2.0900000000,3.8300000000,0.0000000000,-12.7444946568,-12.7444946568,-51.8451971501,8.7248765715
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-04 12:00,2020-09-04 16:00,2020-09-07 12:00,-6.6594788803,Q5_high,4.9226088971,3.3400000000,3.3400000000,2.7000000000,2.0900000000,3.7000000000,0.0000000000,-21.2719033978,-21.2719033978,-46.8806741012,10.2362012662
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-05 04:00,2020-09-05 08:00,2020-09-08 04:00,-4.6117682095,Q5_high,5.0152935584,3.3900000000,3.3900000000,2.6600000000,2.0900000000,3.3900000000,0.0000000000,-24.2503798599,-24.2503798599,-48.3665855416,0.0000000000
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-05 08:00,2020-09-05 12:00,2020-09-08 08:00,-31.2571361215,Q5_high,8.3587513753,2.4800000000,2.4800000000,2.4800000000,2.2500000000,3.2000000000,0.0000000000,0.0000000000,0.0000000000,-9.7328343961,25.4892249629
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-05 16:00,2020-09-05 20:00,2020-09-08 16:00,-12.0144311842,Q5_high,8.8839178470,2.3500000000,2.3400000000,2.4500000000,2.2600000000,3.2000000000,-0.4264398786,4.1672696401,4.5937095187,-3.4786116085,31.2999880436
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-06 00:00,2020-09-06 04:00,2020-09-09 00:00,-12.6441098399,Q5_high,9.6136851303,2.3000000000,2.3100000000,2.4100000000,2.2700000000,3.2000000000,0.4338401599,4.6717624567,4.2379222969,-1.7467693040,32.5903285272
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-07 00:00,2020-09-07 04:00,2020-09-10 00:00,-5.6587474629,Q5_high,10.4069881353,2.9200000000,2.9300000000,3.5500000000,2.3800000000,3.8800000000,0.3418806749,19.5363987207,19.1945180458,-20.7901935346,28.0832730606
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-07 04:00,2020-09-07 08:00,2020-09-10 04:00,-3.8399132935,Q5_high,10.2611934571,2.8100000000,2.8000000000,3.4000000000,2.3800000000,3.8800000000,-0.3565066164,19.0590948276,19.4156014441,-16.2518929498,32.6215736454
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-07 08:00,2020-09-07 12:00,2020-09-10 08:00,-10.4965180606,Q5_high,10.4170132700,2.5300000000,2.5400000000,3.5500000000,2.3800000000,3.8800000000,0.3944778291,33.8728300748,33.4783522457,-6.5063593347,42.3671072605
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-08 00:00,2020-09-08 04:00,2020-09-11 00:00,-5.6352936551,Q5_high,10.6431607713,2.7600000000,2.7600000000,3.0900000000,2.3800000000,3.8800000000,0.0000000000,11.2940411181,11.2940411181,-14.8130192046,34.0604473906
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-08 08:00,2020-09-08 12:00,2020-09-11 08:00,-7.0067562617,Q5_high,10.7111023380,2.4800000000,2.4600000000,3.1200000000,2.3800000000,3.8800000000,-0.8097210233,22.9574441645,23.7671651877,-3.3060862261,45.5673803691
SOLUSDT_lower5_all_h72,SOL all 72H,phase2_lower5_best,SOLUSDT,lower,5pct,long,all,-3.7212992607,18,72,2020-09-10 04:00,2020-09-10 08:00,2020-09-13 04:00,-4.3172171865,Q5_high,7.5633928455,3.4000000000,3.4000000000,3.3100000000,3.0300000000,3.8500000000,0.0000000000,-2.6827242233,-2.6827242233,-11.5212812101,12.4297716678
