candidate_id,candidate_label,event_set,source_phase,entry_model,symbol,shock_side,shock_level,direction,vol_regime_filter,threshold_pct,horizon_bars,horizon_hours,signal_timestamp,entry_timestamp,exit_timestamp,signal_return_pct,vol_regime,vol20_pct,future_return_pct,return_pct,mae_pct,mfe_pct,is_nonoverlap,year,annual_candidate_id
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-08-18 12:00,2020-08-18 12:00,2020-08-20 12:00,-1.9583415028,Q4_higher,1.2037816734,-0.6730935304,-0.6730935304,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-02 08:00,2020-09-02 08:00,2020-09-04 08:00,-2.7397789417,Q3_mid,0.9561741186,-9.0206018193,-9.0206018193,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-03 12:00,2020-09-03 12:00,2020-09-05 12:00,-4.9167286704,Q5_high,1.4731534009,-3.7856581419,-3.7856581419,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-03 20:00,2020-09-03 20:00,2020-09-05 20:00,-5.2052853397,Q5_high,1.7867970204,0.2544868945,0.2544868945,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-05 16:00,2020-09-05 16:00,2020-09-07 16:00,-3.1364051358,Q5_high,1.8587423575,1.9081281218,1.9081281218,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-08 08:00,2020-09-08 08:00,2020-09-10 08:00,-2.7808695428,Q4_higher,1.3573596435,3.0544488918,3.0544488918,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-13 08:00,2020-09-13 08:00,2020-09-15 08:00,-2.0835404906,Q3_mid,0.8473835758,4.6945067391,4.6945067391,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-21 08:00,2020-09-21 08:00,2020-09-23 08:00,-2.4710796525,Q3_mid,0.9160338017,-1.5349703486,-1.5349703486,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-09-21 12:00,2020-09-21 12:00,2020-09-23 12:00,-2.0680634625,Q3_mid,1.0064831400,0.3300124306,0.3300124306,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-10-25 04:00,2020-10-25 04:00,2020-10-27 04:00,-2.0383082291,Q2_lower,0.8299023378,0.8966956539,0.8966956539,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-10-28 08:00,2020-10-28 08:00,2020-10-30 08:00,-2.5650433257,Q4_higher,1.1124621417,0.2209546195,0.2209546195,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-02 08:00,2020-11-02 08:00,2020-11-04 08:00,-2.4965956308,Q3_mid,1.0968117136,2.3509396837,2.3509396837,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-04 04:00,2020-11-04 04:00,2020-11-06 04:00,-2.1606071700,Q4_higher,1.1056025278,14.5675869578,14.5675869578,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-07 16:00,2020-11-07 16:00,2020-11-09 16:00,-4.6329624755,Q5_high,1.6832935128,4.7768810928,4.7768810928,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-09 12:00,2020-11-09 12:00,2020-11-11 12:00,-5.2046995362,Q5_high,1.9278088722,4.3459623884,4.3459623884,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-18 12:00,2020-11-18 12:00,2020-11-20 12:00,-2.0824102809,Q4_higher,1.1620208383,4.3500396221,4.3500396221,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-22 08:00,2020-11-22 08:00,2020-11-24 08:00,-3.3559342250,Q4_higher,1.2267980163,6.3733634478,6.3733634478,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-26 00:00,2020-11-26 00:00,2020-11-28 00:00,-4.3182306260,Q5_high,1.6311077348,-5.3721793666,-5.3721793666,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-26 08:00,2020-11-26 08:00,2020-11-28 08:00,-2.9950481614,Q5_high,1.7738829006,0.3519530175,0.3519530175,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-11-26 16:00,2020-11-26 16:00,2020-11-28 16:00,-2.3237801011,Q5_high,1.8009910164,7.5630449598,7.5630449598,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-04 08:00,2020-12-04 08:00,2020-12-06 08:00,-2.3648700455,Q4_higher,1.1602330561,1.3496709978,1.3496709978,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-04 20:00,2020-12-04 20:00,2020-12-06 20:00,-2.0601297719,Q4_higher,1.2397567625,3.7304061894,3.7304061894,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-08 08:00,2020-12-08 08:00,2020-12-10 08:00,-2.0057623735,Q2_lower,0.8052504587,-3.0875842086,-3.0875842086,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-08 20:00,2020-12-08 20:00,2020-12-10 20:00,-2.5412569352,Q3_mid,0.9507937345,-0.3798932580,-0.3798932580,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-09 04:00,2020-12-09 04:00,2020-12-11 04:00,-2.0757104001,Q3_mid,1.0306122934,-0.6274921935,-0.6274921935,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-20 00:00,2020-12-20 00:00,2020-12-22 00:00,-2.0146928617,Q5_high,1.5998118914,-2.1442590914,-2.1442590914,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-20 20:00,2020-12-20 20:00,2020-12-22 20:00,-2.0027040273,Q4_higher,1.3094112489,1.5032977637,1.5032977637,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-21 08:00,2020-12-21 08:00,2020-12-23 08:00,-5.7243537416,Q5_high,1.8621404284,1.8296781729,1.8296781729,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-23 08:00,2020-12-23 08:00,2020-12-25 08:00,-2.1095709057,Q5_high,1.7666764732,6.3431856767,6.3431856767,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-25 12:00,2020-12-25 12:00,2020-12-27 12:00,-2.2604884807,Q5_high,1.5382165650,12.9967837897,12.9967837897,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-27 20:00,2020-12-27 20:00,2020-12-29 20:00,-2.9985757744,Q5_high,1.8538376383,4.1124060709,4.1124060709,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-29 00:00,2020-12-29 00:00,2020-12-31 00:00,-2.3721681839,Q5_high,1.8161799442,9.3071095262,9.3071095262,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2020-12-30 08:00,2020-12-30 08:00,2021-01-01 08:00,-1.9486457881,Q5_high,1.8579698147,5.1616370113,5.1616370113,,,False,2020,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-02 20:00,2021-01-02 20:00,2021-01-04 20:00,-2.6038219759,Q5_high,1.8780106696,-0.5910216584,-0.5910216584,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-03 12:00,2021-01-03 12:00,2021-01-05 12:00,-2.6706769757,Q5_high,2.3051869791,-4.2887624166,-4.2887624166,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-03 16:00,2021-01-03 16:00,2021-01-05 16:00,-2.2162131080,Q5_high,2.3728584895,2.7850169383,2.7850169383,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-04 04:00,2021-01-04 04:00,2021-01-06 04:00,-4.3814614646,Q5_high,2.6263327384,7.8174498121,7.8174498121,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-04 08:00,2021-01-04 08:00,2021-01-06 08:00,-4.2220564451,Q5_high,2.8240578713,12.7353356142,12.7353356142,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-05 00:00,2021-01-05 00:00,2021-01-07 00:00,-2.4964933231,Q5_high,2.9584055399,18.2708234161,18.2708234161,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-08 00:00,2021-01-08 00:00,2021-01-10 00:00,-2.7905864552,Q5_high,2.1764524321,5.0085381299,5.0085381299,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-10 08:00,2021-01-10 08:00,2021-01-12 08:00,-4.4837914746,Q5_high,2.2828498083,-10.1189108449,-10.1189108449,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-10 16:00,2021-01-10 16:00,2021-01-12 16:00,-5.7453391912,Q5_high,2.5684060548,-7.6876979759,-7.6876979759,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-11 00:00,2021-01-11 00:00,2021-01-13 00:00,-7.3735101054,Q5_high,2.9857208839,-4.6783190890,-4.6783190890,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-11 04:00,2021-01-11 04:00,2021-01-13 04:00,-3.0451734076,Q5_high,3.0181926782,1.7634258866,1.7634258866,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-11 12:00,2021-01-11 12:00,2021-01-13 12:00,-7.9659529091,Q5_high,3.3580943689,9.3463233727,9.3463233727,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-12 08:00,2021-01-12 08:00,2021-01-14 08:00,-2.7920107298,Q5_high,4.0156534946,8.0145777706,8.0145777706,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-12 12:00,2021-01-12 12:00,2021-01-14 12:00,-4.5691977039,Q5_high,4.1085684583,15.6134557271,15.6134557271,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-15 12:00,2021-01-15 12:00,2021-01-17 12:00,-6.7800609717,Q5_high,2.8472865402,0.3301133835,0.3301133835,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-16 16:00,2021-01-16 16:00,2021-01-18 16:00,-2.9406881117,Q5_high,2.6828789292,-1.1620075469,-1.1620075469,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-17 04:00,2021-01-17 04:00,2021-01-19 04:00,-3.9930365898,Q5_high,2.5574397494,6.6977045882,6.6977045882,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-18 00:00,2021-01-18 00:00,2021-01-20 00:00,-2.0367558959,Q5_high,2.3712868023,-0.1247279221,-0.1247279221,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-19 16:00,2021-01-19 16:00,2021-01-21 16:00,-2.8519556110,Q5_high,1.7726854257,-11.0986347424,-11.0986347424,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-20 00:00,2021-01-20 00:00,2021-01-22 00:00,-2.3368321962,Q5_high,1.7378250631,-12.4972168861,-12.4972168861,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-20 08:00,2021-01-20 08:00,2021-01-22 08:00,-3.5693116583,Q5_high,1.9361049084,-8.2157191302,-8.2157191302,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-21 00:00,2021-01-21 00:00,2021-01-23 00:00,-2.5619582550,Q5_high,1.8947046689,-6.5939882692,-6.5939882692,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-21 08:00,2021-01-21 08:00,2021-01-23 08:00,-7.2320762665,Q5_high,2.4369677231,-1.7638476202,-1.7638476202,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-21 12:00,2021-01-21 12:00,2021-01-23 12:00,-2.5933041982,Q5_high,2.3574429653,1.5586807055,1.5586807055,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-21 20:00,2021-01-21 20:00,2021-01-23 20:00,-5.1134352119,Q5_high,2.7000379439,3.9029472634,3.9029472634,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-22 20:00,2021-01-22 20:00,2021-01-24 20:00,-1.9369449087,Q5_high,2.9404697858,-2.1019691590,-2.1019691590,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-23 08:00,2021-01-23 08:00,2021-01-25 08:00,-3.9824286947,Q5_high,3.0270697368,4.7510159046,4.7510159046,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-24 12:00,2021-01-24 12:00,2021-01-26 12:00,-2.7052562501,Q5_high,2.8800086311,-0.6492844352,-0.6492844352,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-24 16:00,2021-01-24 16:00,2021-01-26 16:00,-2.0573777936,Q5_high,2.4315220588,2.8406078923,2.8406078923,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-25 16:00,2021-01-25 16:00,2021-01-27 16:00,-3.0848838239,Q5_high,2.3865574244,-8.3325876039,-8.3325876039,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-25 20:00,2021-01-25 20:00,2021-01-27 20:00,-3.5253081970,Q5_high,2.4768508904,-6.0319766137,-6.0319766137,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-26 00:00,2021-01-26 00:00,2021-01-28 00:00,-2.3068515925,Q5_high,2.3857505883,-0.3636517322,-0.3636517322,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-27 00:00,2021-01-27 00:00,2021-01-29 00:00,-2.0754571530,Q5_high,2.1639788983,5.9000446966,5.9000446966,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-27 08:00,2021-01-27 08:00,2021-01-29 08:00,-3.5407285359,Q5_high,2.2679493117,18.9326663756,18.9326663756,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-29 04:00,2021-01-29 04:00,2021-01-31 04:00,-4.4468888895,Q5_high,1.9936238555,4.0738647254,4.0738647254,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-29 16:00,2021-01-29 16:00,2021-01-31 16:00,-7.8722501534,Q5_high,4.0924713836,-4.4989834996,-4.4989834996,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-30 00:00,2021-01-30 00:00,2021-02-01 00:00,-2.8993719406,Q5_high,4.1483741299,0.8993987536,0.8993987536,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
BTCUSDT_lower5_all_close_h48_long,P2 BTC lower5 all close 48H long,phase2_close,phase2_best_5pct,close_to_close,BTCUSDT,lower,5pct,long,all,-1.8987744291,12,48,2021-01-31 12:00,2021-01-31 12:00,2021-02-02 12:00,-2.1094063683,Q5_high,4.0253634881,5.4646690571,5.4646690571,,,False,2021,phase2_close:BTCUSDT_lower5_all_close_h48_long
