group,horizon,method,leverage,one_way_cost_bps,n_trades,n_sims,final_return_median_pct,final_return_q05_pct,final_return_q01_pct,final_return_cvar05_pct,mdd_median_pct,mdd_q05_pct,mdd_q01_pct,conditional_expected_drawdown_5_pct,prob_dd_30_pct,prob_dd_50_pct,prob_halving_pct,prob_ruin_pct,max_losing_streak_median,max_losing_streak_q95
G2_risk_on,24h,iid_bootstrap,4.0,0.0,88,5000,128.68272205648177,-75.85482268876625,-90.42783935828223,-85.35987223107452,-66.9329129467052,-90.9247352229981,-95.74995513512432,-93.86811018877351,98.88,84.26,12.94,0.0,5.0,8.0
G2_risk_on,48h,iid_bootstrap,1.0,0.0,88,5000,250.23716032640795,72.56130576862307,30.23596356143652,47.714966340300414,-16.664807533976994,-29.798313779218002,-37.40087259350821,-34.33216605314968,4.88,0.04,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,1.5,0.0,88,5000,514.1209954769765,118.32368092939686,47.16945685201847,74.57410413550245,-24.72016053313908,-42.784086830085315,-51.6009476412617,-48.34829419367637,27.200000000000003,1.54,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,2.0,0.0,88,5000,933.8338134091521,163.05904131387624,44.831298878404674,93.14866908203251,-32.26839406220747,-53.12269080977748,-62.5335103040398,-59.01115710682792,59.040000000000006,7.580000000000001,0.0,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,3.0,0.0,88,5000,2499.6084049489987,216.38343065736063,43.066475075670105,109.4381510395434,-46.71205616917736,-71.25840592228136,-80.05442862417257,-76.54496474940456,89.36,39.7,0.04,0.0,4.0,6.0
G2_risk_on,48h,iid_bootstrap,4.0,0.0,88,5000,5320.0574027508055,232.6260094889096,21.423393722903988,93.66651757662456,-60.32033673495387,-83.41569168672196,-90.98219360759009,-87.84833993422184,97.72,75.4,0.2,0.0,3.0,6.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.0,0.0,15,5000,20.96639078922037,-0.962170855031478,-7.802792092836127,-5.147728374089247,-4.549273685280669,-10.157700348961196,-13.361217262593486,-12.135649591318273,0.0,0.0,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,1.5,0.0,15,5000,32.660369520460435,-1.2052389555894647,-13.079604241437188,-8.112528196479849,-6.595386651522444,-15.146593736157591,-20.35727144699851,-18.380460828299004,0.02,0.0,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,2.0,0.0,15,5000,43.124023472149446,-3.37290891996891,-15.074674648242105,-10.744550384883278,-9.002422530878928,-20.13366195820395,-25.641389437836825,-23.552348690689072,0.27999999999999997,0.0,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,3.0,0.0,15,5000,67.20901197941157,-6.238777283391953,-23.43601703192143,-16.928094086837643,-13.359234728517965,-28.701564032617643,-36.251650827603044,-33.38473126491543,4.08,0.02,0.0,0.0,2.0,4.0
G3_funding_low_x_risk_on,24h,iid_bootstrap,4.0,0.0,15,5000,95.5425794833084,-10.467479033708527,-32.294881905432234,-23.841385211567175,-17.619780880956704,-36.719316268676636,-45.990473430002254,-42.347536259298955,12.740000000000002,0.44,0.13999999999999999,0.0,2.0,4.0
